time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.emb.count,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.input_layernorm.count,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_pre_proj.count,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_rope.count,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.attn_post_proj.count,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.post_attention_layernorm.count,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,use_qk_norm,attn_output_gate,num_tokens,num_tensor_parallel_workers,padded_n_embd,padded_n_expanded_embd,model_arch,model_architecture_profile,share_expert_dim,share_q_dim,measurement_type,profiling_precision,quant_signature
0.007120000198483467,0.04255999997258186,0.009994075039867312,0.00976000027731061,0.005874433288092922,40.0,0.011959999799728394,0.020239999517798424,0.01307799997739494,0.012400000356137753,0.0019386375978184059,20.0,0.1432410031557083,0.22619999945163727,0.14969044774770737,0.14518050104379654,0.01763959910446855,20,0.07204099744558334,0.07744099944829941,0.07454229891300201,0.07451999932527542,0.001263411072553745,20,0.09707999974489212,0.10840000212192535,0.10202834978699685,0.10130050033330917,0.0031724315825654775,20,0.016839999705553055,0.021479999646544456,0.017406049836426973,0.01718050055205822,0.0009510517069247728,20.0,32,4,2048,768,151936,True,True,False,4096,1,2048,768,generic,generic,,,CUDA_EVENT,BF16,none
0.0069599999114871025,0.0221599992364645,0.009193024993874133,0.009320000186562538,0.0028283389316203235,40.0,0.011640000157058239,0.018881000578403473,0.012294049933552742,0.011839999817311764,0.0015506073562716308,20.0,0.1422400027513504,0.23632000386714935,0.1490504488348961,0.14448049664497375,0.020047983938255735,20,0.07020100206136703,0.07559999823570251,0.07277224920690059,0.07300049811601639,0.0013338749437477773,20,0.09219999611377716,0.09991999715566635,0.09578229933977127,0.09586099907755852,0.0022363752148487383,20,0.015799999237060547,0.019279999658465385,0.016344049852341412,0.01624000072479248,0.000721685274222754,20.0,32,4,2048,768,151936,True,True,False,3808,1,2048,768,generic,generic,,,CUDA_EVENT,BF16,none
0.0069599999114871025,0.02500000037252903,0.008677024941425771,0.008560499642044306,0.0033569074399992576,40.0,0.01128000020980835,0.01844099909067154,0.012166099855676293,0.011639999691396952,0.0017695995929755766,20.0,0.12596100568771362,0.19528000056743622,0.1325703501701355,0.12839999794960022,0.015288533135842362,20,0.06808000057935715,0.07416100054979324,0.07004425078630447,0.06986050307750702,0.0015102646339222397,20,0.06320100277662277,0.066880002617836,0.0652442503720522,0.06530050188302994,0.0012190509787541395,20,0.015039999969303608,0.015599999576807022,0.01528599988669157,0.015279999934136868,0.00015454444301607383,20.0,32,4,2048,768,151936,True,True,False,3552,1,2048,768,generic,generic,,,CUDA_EVENT,BF16,none
0.006920000072568655,0.022481000050902367,0.009088100027292966,0.008719999808818102,0.003193265268009396,40.0,0.01092000026255846,0.020999999716877937,0.01179799996316433,0.011099999770522118,0.0022942527895731166,20.0,0.12328100204467773,0.1905200034379959,0.1288143999874592,0.12432099878787994,0.01481230781290489,20,0.06712000072002411,0.07332000136375427,0.06960020028054714,0.06930049881339073,0.0016469586227232688,20,0.07360000163316727,0.08324100077152252,0.07913435027003288,0.07773999869823456,0.003186510969049107,20,0.01375999953597784,0.014919999986886978,0.01422399994917214,0.014140000101178885,0.00028910898173656606,20.0,32,4,2048,768,151936,True,True,False,3296,1,2048,768,generic,generic,,,CUDA_EVENT,BF16,none
0.0069599999114871025,0.02280000038444996,0.009125024988316,0.007800000254064798,0.003164893487334789,40.0,0.010080000385642052,0.01624000072479248,0.011398050002753735,0.01140000019222498,0.001256699047822145,20.0,0.12595999240875244,0.18488100171089172,0.14001244977116584,0.13844050467014313,0.012896271361504072,20,0.06480000168085098,0.06876099854707718,0.06594820022583008,0.06560000032186508,0.001123800779386533,20,0.0514799989759922,0.058959998190402985,0.05251614917069673,0.05203999951481819,0.0017052602493591218,20,0.013919999822974205,0.014600000344216824,0.014194050058722495,0.014120000414550304,0.00018648507852430052,20.0,32,4,2048,768,151936,True,True,False,3040,1,2048,768,generic,generic,,,CUDA_EVENT,BF16,none
0.0069599999114871025,0.020679999142885208,0.009317999926861376,0.008419999852776527,0.002522299637998162,40.0,0.009680000133812428,0.017640000209212303,0.011562000028789043,0.01092000026255846,0.001837322993490211,20.0,0.12184099853038788,0.16555999219417572,0.13328234925866128,0.13005999475717545,0.010481877943372048,20,0.06260000169277191,0.06916099786758423,0.06355025060474873,0.06320100277662277,0.001459179905201105,20,0.05084000155329704,0.07600100338459015,0.05378419999033213,0.05159999988973141,0.005714143839676057,20,0.013199999928474426,0.016599999740719795,0.013648049859330057,0.013499999884516,0.0007069308291088546,20.0,32,4,2048,768,151936,True,True,False,2784,1,2048,768,generic,generic,,,CUDA_EVENT,BF16,none
0.007079999893903732,0.023760000243782997,0.011338000057730824,0.009920000098645687,0.003601998909967032,40.0,0.010359999723732471,0.014840000309050083,0.011186099983751774,0.010920499917119741,0.0010244993972069582,20.0,0.11984100192785263,0.15595999360084534,0.1278182990849018,0.125280000269413,0.009358018514374284,20,0.061400000005960464,0.06595999747514725,0.06221619974821806,0.06176000088453293,0.0012281176424016494,20,0.04252000153064728,0.07475999742746353,0.04791214969009161,0.04453999921679497,0.00773504532942733,20,0.011799999512732029,0.013559999875724316,0.012244000053033232,0.012120000086724758,0.0003665841897746961,20.0,32,4,2048,768,151936,True,True,False,2528,1,2048,768,generic,generic,,,CUDA_EVENT,BF16,none
0.007160000037401915,0.02304000034928322,0.009235000074841081,0.00953999999910593,0.00316278594121723,40.0,0.012040000408887863,0.020959999412298203,0.013092000083997846,0.01221999991685152,0.0022667367336626516,20.0,0.1414400041103363,0.2401999980211258,0.14723450019955636,0.1422405019402504,0.021343967234449205,20,0.07168000191450119,0.07776100188493729,0.07420450039207935,0.07406099885702133,0.001385422498198503,20,0.09380000084638596,0.1035199984908104,0.0984960500150919,0.09728049859404564,0.00266045378343045,20,0.01640000008046627,0.01828099973499775,0.016718349885195494,0.01664000004529953,0.0003909189046731322,20.0,32,4,2048,768,151936,True,True,False,3904,1,2048,768,generic,generic,,,CUDA_EVENT,BF16,none
0.007199999876320362,0.023959999904036522,0.011260074970778078,0.010020000394433737,0.0035032911124795035,40.0,0.010239999741315842,0.016119999811053276,0.010955999977886677,0.010520000010728836,0.0013234439286080864,20.0,0.11240000277757645,0.14420099556446075,0.11780034936964512,0.11493999883532524,0.008664406901528938,20,0.060120001435279846,0.06763999909162521,0.061320200003683566,0.06074049882590771,0.001716950762667499,20,0.04456000030040741,0.07339999824762344,0.05844610035419464,0.057600000873208046,0.007180816033752693,20,0.01083999965339899,0.012319999746978283,0.011120000015944242,0.010999999940395355,0.00040654646084767527,20.0,32,4,2048,768,151936,True,True,False,2272,1,2048,768,generic,generic,,,CUDA_EVENT,BF16,none
0.007120000198483467,0.018640000373125076,0.008957999933045357,0.009139999747276306,0.0023386996753794864,40.0,0.011481000110507011,0.021560000255703926,0.012194049917161465,0.011739999987185001,0.002151607067477652,20.0,0.12936000525951385,0.2056410014629364,0.13557244837284088,0.13096000254154205,0.01672371736025078,20,0.06871999800205231,0.07543999701738358,0.07165419943630695,0.07199999690055847,0.0018064786233104107,20,0.06359999626874924,0.06840000301599503,0.06447424963116646,0.0642004981637001,0.0009807166019614132,20,0.015320000238716602,0.017880000174045563,0.015727999992668627,0.015599999576807022,0.0005290898329476524,20.0,32,4,2048,768,151936,True,True,False,3648,1,2048,768,generic,generic,,,CUDA_EVENT,BF16,none
