time_stats.attn_input_reshape.min,time_stats.attn_input_reshape.max,time_stats.attn_input_reshape.mean,time_stats.attn_input_reshape.median,time_stats.attn_input_reshape.std,time_stats.attn_input_reshape.count,time_stats.attn_mla_kv_cache_save.min,time_stats.attn_mla_kv_cache_save.max,time_stats.attn_mla_kv_cache_save.mean,time_stats.attn_mla_kv_cache_save.median,time_stats.attn_mla_kv_cache_save.std,time_stats.attn_mla_kv_cache_save.count,time_stats.attn_mla_prefill_kv_up_proj.min,time_stats.attn_mla_prefill_kv_up_proj.max,time_stats.attn_mla_prefill_kv_up_proj.mean,time_stats.attn_mla_prefill_kv_up_proj.median,time_stats.attn_mla_prefill_kv_up_proj.std,time_stats.attn_mla_prefill_kv_up_proj.count,time_stats.attn_mla_prefill.min,time_stats.attn_mla_prefill.max,time_stats.attn_mla_prefill.mean,time_stats.attn_mla_prefill.median,time_stats.attn_mla_prefill.std,time_stats.attn_mla_prefill.count,time_stats.attn_mla_decode_q_latent_proj.min,time_stats.attn_mla_decode_q_latent_proj.max,time_stats.attn_mla_decode_q_latent_proj.mean,time_stats.attn_mla_decode_q_latent_proj.median,time_stats.attn_mla_decode_q_latent_proj.std,time_stats.attn_mla_decode_q_latent_proj.count,time_stats.attn_mla_decode.min,time_stats.attn_mla_decode.max,time_stats.attn_mla_decode.mean,time_stats.attn_mla_decode.median,time_stats.attn_mla_decode.std,time_stats.attn_mla_decode.count,time_stats.attn_mla_v_up_proj.min,time_stats.attn_mla_v_up_proj.max,time_stats.attn_mla_v_up_proj.mean,time_stats.attn_mla_v_up_proj.median,time_stats.attn_mla_v_up_proj.std,time_stats.attn_mla_v_up_proj.count,time_stats.attn_output_reshape.min,time_stats.attn_output_reshape.max,time_stats.attn_output_reshape.mean,time_stats.attn_output_reshape.median,time_stats.attn_output_reshape.std,time_stats.attn_output_reshape.count,n_embd,n_q_head,n_kv_head,block_size,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend,is_mixed_batch,mode,seq_lens,total_tokens,max_seq_len,min_seq_len,avg_seq_len,equal_seq_len,seq_len_variance,seq_len_std,seq_len_cv,head_size,qk_nope_head_dim,qk_rope_head_dim,qk_head_dim,kv_lora_rank,v_head_dim,batch_num_tokens,batch_num_prefill_tokens,batch_num_decode_tokens,max_seqlen_q,max_seqlen_k,num_actual_tokens,is_mla_profile_import,is_chunked_prefill_sample,chunk_start_token,chunk_end_token,total_prefill_tokens,profiling_precision,measurement_type,model_arch,model_architecture_profile,quant_signature
0.004279999993741512,0.005840000230818987,0.005496000032871961,0.005799999926239252,0.0006085261096183938,5,0.032919999212026596,0.07079999893903732,0.042191998660564424,0.03571999818086624,0.014428602814977452,5,0.09047999978065491,0.12727899849414825,0.10159980058670044,0.09384000301361084,0.013928984078448482,5,0.15639999508857727,0.17652000486850739,0.1633518010377884,0.1629990041255951,0.007200962940673023,5,0.004519999958574772,0.006479999981820583,0.0050640000030398365,0.004600000102072954,0.0007524254046460633,5,0.004559999797493219,0.013198000378906727,0.006815600022673607,0.005520000122487545,0.0032533181070046155,5,0.004559999797493219,0.005679999943822622,0.005327999964356423,0.005439999978989363,0.00039630298233997934,5,0.00535999983549118,0.007639999967068434,0.005967999994754791,0.0055599999614059925,0.0008456571380102026,5,7168,128,1,16,4,4096,1,64,0,True,TORCH_SDPA_MLA,False,even,[64],64,64,64,64.0,64,0.0,0.0,0.0,576,128,64,192,512,128,64,64,0,64,64,64,False,False,0,64,64,BF16,CUDA_EVENT,generic,generic,method=fp8|act=dynamic|serialized=True|block=128x128
0.004399999976158142,0.005880000069737434,0.005552000086754561,0.005840000230818987,0.0005765553451313446,5,0.033720001578330994,0.06972000002861023,0.04278400093317032,0.036400001496076584,0.013620233813518729,5,0.09267999976873398,0.12947900593280792,0.10302380174398422,0.09736000001430511,0.01337582671093477,5,0.14803999662399292,0.17535999417304993,0.16131979823112488,0.15915900468826294,0.009706354423231315,5,0.004559999797493219,0.005760000087320805,0.00505599994212389,0.004800000227987766,0.0005194458953047111,5,0.00443999981507659,0.007120000198483467,0.005127999931573868,0.004519999958574772,0.0010280546047861478,5,0.00443999981507659,0.00535999983549118,0.004832000005990267,0.004800000227987766,0.00035181810305107326,5,0.00443999981507659,0.007439999841153622,0.005623999983072281,0.005760000087320805,0.0010800296024998652,5,7168,128,1,16,4,4096,1,64,64,True,TORCH_SDPA_MLA,False,even,[64],64,64,64,64.0,64,0.0,0.0,0.0,576,128,64,192,512,128,64,64,0,64,128,64,False,True,64,128,128,BF16,CUDA_EVENT,generic,generic,method=fp8|act=dynamic|serialized=True|block=128x128
0.004360000137239695,0.007720000110566616,0.005848000105470419,0.005679999943822622,0.0010761115162545637,5,0.0318400003015995,0.0711200013756752,0.041448000073432925,0.03359999880194664,0.01498450252845458,5,0.08219999819993973,0.11935900151729584,0.09531179964542388,0.091839998960495,0.012648716338626704,5,0.14847999811172485,0.18303999304771423,0.1628397971391678,0.15995900332927704,0.011374546488262005,5,0.00443999981507659,0.006399999838322401,0.004871999844908714,0.00443999981507659,0.0007679166637877757,5,0.004399999976158142,0.005280000157654285,0.004639999940991402,0.004519999958574772,0.0003249616375987067,5,0.00443999981507659,0.007960000075399876,0.005496000032871961,0.004800000227987766,0.0012980231566505338,5,0.005520000122487545,0.007799999788403511,0.006120000034570694,0.005760000087320805,0.000846640301350856,5,7168,128,1,16,4,4096,1,32,0,True,TORCH_SDPA_MLA,False,even,[32],32,32,32,32.0,32,0.0,0.0,0.0,576,128,64,192,512,128,32,32,0,32,32,32,False,False,0,32,32,BF16,CUDA_EVENT,generic,generic,method=fp8|act=dynamic|serialized=True|block=128x128
0.0055599999614059925,0.00863999966531992,0.006352000031620264,0.005840000230818987,0.00114971979117415,5,0.03420000150799751,0.06604000180959702,0.041568000614643094,0.03643999993801117,0.01227535863305379,5,0.08715999871492386,0.12300000339746475,0.09647980034351349,0.09119900315999985,0.01334764383080133,5,0.1526000052690506,0.1852400004863739,0.16573580205440522,0.1632400006055832,0.010739926882659989,5,0.00431999983265996,0.00547999981790781,0.004839999880641699,0.004600000102072954,0.00048332181180042727,5,0.00443999981507659,0.006719999946653843,0.005215999949723482,0.004879999905824661,0.0008528915508005672,5,0.004399999976158142,0.006839999929070473,0.005391999892890453,0.0047599999234080315,0.001018673642510873,5,0.00559999980032444,0.007720000110566616,0.006375999934971332,0.005799999926239252,0.0008262107084347529,5,7168,128,1,16,4,4096,1,64,0,True,TORCH_SDPA_MLA,False,even,[64],64,64,64,64.0,64,0.0,0.0,0.0,576,128,64,192,512,128,64,64,0,64,64,64,False,False,0,64,64,BF16,CUDA_EVENT,generic,generic,method=fp8|act=dynamic|serialized=True|block=128x128
0.00443999981507659,0.008679999969899654,0.006343999970704317,0.005840000230818987,0.0014289801033305388,5,0.033720001578330994,0.06943999975919724,0.04156000018119812,0.03443999961018562,0.013976597290378609,5,0.08675999939441681,0.13655999302864075,0.10047999918460845,0.091839998960495,0.018301245148002816,5,0.14796000719070435,0.17564000189304352,0.1606158047914505,0.1608390063047409,0.009041819499758765,5,0.00443999981507659,0.011479999870061874,0.00615199999883771,0.004840000066906214,0.0026920207472469547,5,0.004399999976158142,0.004999999888241291,0.004567999858409166,0.00443999981507659,0.00022256684810288192,5,0.004480000119656324,0.005760000087320805,0.0050720000639557835,0.005280000157654285,0.0004966447599840508,5,0.004679999779909849,0.007040000054985285,0.006047999951988459,0.005799999926239252,0.000864740528827915,5,7168,128,1,16,4,4096,1,96,0,True,TORCH_SDPA_MLA,False,even,[96],96,96,96,96.0,96,0.0,0.0,0.0,576,128,64,192,512,128,96,96,0,96,96,96,False,False,0,96,96,BF16,CUDA_EVENT,generic,generic,method=fp8|act=dynamic|serialized=True|block=128x128
0.004360000137239695,0.005880000069737434,0.005528000090271235,0.005840000230818987,0.0005864605584586282,5,0.03392000123858452,0.06904000043869019,0.04258400052785873,0.03660000115633011,0.013292008947945,5,0.004519999958574772,0.006680000107735395,0.00540799992159009,0.00559999980032444,0.0008045471501243055,5,0.00443999981507659,0.0063599999994039536,0.005207999888807535,0.004679999779909849,0.0008505622684064498,5,0.038679998368024826,0.07128000259399414,0.048240000009536745,0.04399999976158142,0.011705972472931878,5,0.12235900014638901,0.1512400060892105,0.13423180133104323,0.13075999915599823,0.00969122844796261,5,0.032280001789331436,0.03791999816894531,0.034487799555063245,0.03407999873161316,0.0018584292868018117,5,0.005319999996572733,0.005840000230818987,0.005624000076204538,0.005760000087320805,0.0002185040213970183,5,7168,128,1,16,4,4096,1,0,0,False,TORCH_SDPA_MLA,False,even,[1],1,1,1,1.0,1,0.0,0.0,0.0,576,128,64,192,512,128,1,0,1,1,1,1,False,False,0,0,0,BF16,CUDA_EVENT,generic,generic,method=fp8|act=dynamic|serialized=True|block=128x128
0.00559999980032444,0.005919999908655882,0.005800000019371509,0.005840000230818987,0.00010733135131808589,5,0.03384000062942505,0.0735199972987175,0.04329599961638451,0.03652000054717064,0.015162407102735118,5,0.004399999976158142,0.01104000024497509,0.006288000103086233,0.005319999996572733,0.0024060457951347613,5,0.004399999976158142,0.007040000054985285,0.005007999949157238,0.004519999958574772,0.001017416386221497,5,0.06583999842405319,0.09619899839162827,0.07442380040884018,0.06988000124692917,0.011078973545066177,5,0.2168000042438507,0.2629599869251251,0.239615797996521,0.2349189966917038,0.015859004355781567,5,0.055399999022483826,0.060759998857975006,0.05741579979658127,0.05592000111937523,0.0022370455434465595,5,0.0055599999614059925,0.0069599999114871025,0.005976000055670738,0.005840000230818987,0.0005031738796099047,5,7168,128,1,16,4,4096,2,0,0,False,TORCH_SDPA_MLA,False,even,"[1, 1]",2,1,1,1.0,1,0.0,0.0,0.0,576,128,64,192,512,128,2,0,2,1,1,2,False,False,0,0,0,BF16,CUDA_EVENT,generic,generic,method=fp8|act=dynamic|serialized=True|block=128x128
0.00443999981507659,0.005840000230818987,0.005528000090271235,0.005760000087320805,0.0005451753427089781,5,0.03336000069975853,0.06700000166893005,0.04145599976181984,0.03531999886035919,0.01282768596380911,5,0.004480000119656324,0.006000000052154064,0.00493599995970726,0.004559999797493219,0.0005810886577812981,5,0.004399999976158142,0.005760000087320805,0.004735999926924706,0.004519999958574772,0.0005151155974162574,5,0.0406000018119812,0.06915999948978424,0.04785600081086159,0.04252000153064728,0.010732278876501506,5,0.13231900334358215,0.15748000144958496,0.13936780393123627,0.1353600025177002,0.00938866645527804,5,0.03448000177741051,0.04019999876618385,0.036232000589370726,0.03519999980926514,0.002059498118948084,5,0.005280000157654285,0.005840000230818987,0.005632000137120485,0.005760000087320805,0.00020614558074484054,5,7168,128,1,16,4,4096,1,0,32,False,TORCH_SDPA_MLA,False,even,[1],1,1,1,1.0,1,0.0,0.0,0.0,576,128,64,192,512,128,1,0,1,1,33,1,False,False,0,0,0,BF16,CUDA_EVENT,generic,generic,method=fp8|act=dynamic|serialized=True|block=128x128
0.00443999981507659,0.005880000069737434,0.005319999996572733,0.005760000087320805,0.0006263546921961589,5,0.03303999826312065,0.05048000067472458,0.038367999345064165,0.03548000007867813,0.006269438999831267,5,0.00443999981507659,0.005520000122487545,0.005071999970823526,0.005400000140070915,0.0004701660615743701,5,0.004519999958574772,0.00571999978274107,0.004967999830842018,0.004559999797493219,0.0005217815355852022,5,0.06995999813079834,0.12759999930858612,0.0825760006904602,0.07124000042676926,0.022531720639475714,5,0.22551999986171722,0.26603999733924866,0.24168760180473328,0.23812000453472137,0.01373836062526039,5,0.055240001529455185,0.06543999910354614,0.05900800004601479,0.05843999981880188,0.003700931316829544,5,0.005239999853074551,0.007319999858736992,0.006431999895721674,0.00687999976798892,0.0007695816279425831,5,7168,128,1,16,4,4096,2,0,32,False,TORCH_SDPA_MLA,False,even,"[1, 1]",2,1,1,1.0,1,0.0,0.0,0.0,576,128,64,192,512,128,2,0,2,1,33,2,False,False,0,0,0,BF16,CUDA_EVENT,generic,generic,method=fp8|act=dynamic|serialized=True|block=128x128
0.004399999976158142,0.009560000151395798,0.0062720000743865965,0.005760000087320805,0.0017316628338874484,5,0.03232000023126602,0.06876000016927719,0.04137599989771843,0.035679999738931656,0.013753128643911932,5,0.004679999779909849,0.006440000142902136,0.005496000032871961,0.005439999978989363,0.0005705296825661923,5,0.004360000137239695,0.0061599998734891415,0.005200000014156103,0.005400000140070915,0.0006489374943869027,5,0.04123999923467636,0.06983999907970428,0.049575799703598024,0.043880000710487366,0.010654543235277496,5,0.13087999820709229,0.149399995803833,0.1378798007965088,0.13524000346660614,0.006390187982487507,5,0.03432000055909157,0.039239998906850815,0.03641600012779236,0.03612000122666359,0.0015971168719843439,5,0.005319999996572733,0.00687999976798892,0.005815999954938889,0.005640000104904175,0.0005569056456733772,5,7168,128,1,16,4,4096,1,0,64,False,TORCH_SDPA_MLA,False,even,[1],1,1,1,1.0,1,0.0,0.0,0.0,576,128,64,192,512,128,1,0,1,1,65,1,False,False,0,0,0,BF16,CUDA_EVENT,generic,generic,method=fp8|act=dynamic|serialized=True|block=128x128
