time_stats.attn_input_reshape.min,time_stats.attn_input_reshape.max,time_stats.attn_input_reshape.mean,time_stats.attn_input_reshape.median,time_stats.attn_input_reshape.std,time_stats.attn_input_reshape.count,time_stats.attn_kv_cache_save.min,time_stats.attn_kv_cache_save.max,time_stats.attn_kv_cache_save.mean,time_stats.attn_kv_cache_save.median,time_stats.attn_kv_cache_save.std,time_stats.attn_kv_cache_save.count,time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_prefill.count,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,time_stats.attn_decode.count,time_stats.attn_output_reshape.min,time_stats.attn_output_reshape.max,time_stats.attn_output_reshape.mean,time_stats.attn_output_reshape.median,time_stats.attn_output_reshape.std,time_stats.attn_output_reshape.count,n_embd,n_q_head,n_kv_head,block_size,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend,is_mixed_batch,mode,seq_lens,total_tokens,max_seq_len,min_seq_len,avg_seq_len,equal_seq_len,seq_len_variance,seq_len_std,seq_len_cv,is_chunked_prefill_sample,chunk_start_token,chunk_end_token,total_prefill_tokens,profiling_precision,measurement_type,model_arch,model_architecture_profile,quant_signature
0.007319999858736992,0.012199999764561653,0.009583999961614608,0.00851999968290329,0.001956257641599085,5,0.023000000044703484,0.059039998799562454,0.030823999643325807,0.024159999564290047,0.014121973379131592,5,0.20987999439239502,0.2635610103607178,0.22897639870643616,0.22631999850273132,0.01833168403734826,5,0.005840000230818987,0.009519999846816063,0.006832000054419041,0.005880000069737434,0.0014255720308135765,5,0.005799999926239252,0.008440000005066395,0.007232000026851893,0.007120000198483467,0.0008699057787136768,5,2048,32,4,16,1,9472,1,96,0,True,TORCH_SDPA,False,even,[96],96,96,96,96.0,96,0.0,0.0,0.0,False,0,96,96,BF16,CUDA_EVENT,generic,generic,none
0.00824000034481287,0.016440000385046005,0.010856000147759915,0.009479999542236328,0.0030149070522998167,5,0.02127999998629093,0.06372000277042389,0.03893600068986416,0.041760001331567764,0.01582780604903758,5,0.2176399976015091,0.48416098952293396,0.3433127999305725,0.3215610086917877,0.11447698867901647,5,0.005760000087320805,0.009200000204145908,0.007247999962419272,0.0069599999114871025,0.0014015762551512917,5,0.0055599999614059925,0.01756099984049797,0.010832200106233359,0.0075599998235702515,0.0050185325096978395,5,2048,32,4,16,1,9472,1,160,0,True,TORCH_SDPA,False,even,[160],160,160,160,160.0,160,0.0,0.0,0.0,False,0,160,160,BF16,CUDA_EVENT,generic,generic,none
0.007280000019818544,0.009399999864399433,0.00808799983933568,0.007799999788403511,0.0008187404450166317,5,0.016680000349879265,0.05827999860048294,0.0277039997279644,0.020800000056624413,0.015398380633463339,5,0.19288000464439392,0.3482010066509247,0.2308968037366867,0.20708100497722626,0.05898176321019674,5,0.006000000052154064,0.007319999858736992,0.0066639999859035015,0.006599999964237213,0.0004282802117648023,5,0.006440000142902136,0.0077599999494850636,0.006944000069051981,0.006920000072568655,0.00044513362255920694,5,2048,32,4,16,1,9472,1,128,0,True,TORCH_SDPA,False,even,[128],128,128,128,128.0,128,0.0,0.0,0.0,False,0,128,128,BF16,CUDA_EVENT,generic,generic,none
0.006639999803155661,0.010479999706149101,0.008231999911367893,0.007280000019818544,0.0015714247140652992,5,0.017680000513792038,0.05299999937415123,0.027815999835729598,0.023000000044703484,0.012864900228542558,5,0.18052099645137787,0.3041999936103821,0.21843239665031433,0.19936099648475647,0.04408605793987079,5,0.005319999996572733,0.007639999967068434,0.006016000080853701,0.005640000104904175,0.0008289173250433255,5,0.00571999978274107,0.008200000040233135,0.006439999956637621,0.006039999891072512,0.0009011992674316745,5,2048,32,4,16,1,9472,1,64,0,True,TORCH_SDPA,False,even,[64],64,64,64,64.0,64,0.0,0.0,0.0,False,0,64,64,BF16,CUDA_EVENT,generic,generic,none
0.007360000163316727,0.010320000350475311,0.008840000256896019,0.008200000040233135,0.001196528393458351,5,0.019360000267624855,0.031120000407099724,0.02572000026702881,0.027000000700354576,0.004974495335664473,5,0.18476000428199768,0.32204100489616394,0.2364488035440445,0.23048099875450134,0.04912973778313581,5,0.006000000052154064,0.00827999971807003,0.006887999922037124,0.0063599999994039536,0.0008471692804125834,5,0.005679999943822622,0.012799999676644802,0.007967999950051308,0.007360000163316727,0.0024985626567454416,5,2048,32,4,16,1,9472,1,32,0,True,TORCH_SDPA,False,even,[32],32,32,32,32.0,32,0.0,0.0,0.0,False,0,32,32,BF16,CUDA_EVENT,generic,generic,none
0.00675999978557229,0.008080000057816505,0.007175999972969293,0.007040000054985285,0.0004689393101672436,5,0.018319999799132347,0.0363599993288517,0.022655999660491942,0.01899999938905239,0.006927907398029142,5,0.18411999940872192,0.244719997048378,0.20181640088558198,0.19252100586891174,0.022486337720156846,5,0.00571999978274107,0.006399999838322401,0.005920000001788139,0.005840000230818987,0.000246576503844355,5,0.005119999870657921,0.006719999946653843,0.005807999894022942,0.00571999978274107,0.0005156122834980722,5,2048,32,4,16,1,9472,1,224,0,True,TORCH_SDPA,False,even,[224],224,224,224,224.0,224,0.0,0.0,0.0,False,0,224,224,BF16,CUDA_EVENT,generic,generic,none
0.005200000014156103,0.009279999881982803,0.007031999994069338,0.007000000216066837,0.0013087764942039779,5,0.018360000103712082,0.033240001648664474,0.023336000367999078,0.02167999930679798,0.0051872218218465185,5,0.18636000156402588,0.27556100487709045,0.21495260298252106,0.20440100133419037,0.03232879964852678,5,0.005160000175237656,0.005960000213235617,0.0057200001552701,0.005840000230818987,0.0002873325567300522,5,0.005880000069737434,0.006800000090152025,0.006408000085502863,0.0063599999994039536,0.0003213969593684101,5,2048,32,4,16,1,9472,1,192,0,True,TORCH_SDPA,False,even,[192],192,192,192,192.0,192,0.0,0.0,0.0,False,0,192,192,BF16,CUDA_EVENT,generic,generic,none
0.004279999993741512,0.01140000019222498,0.008104000054299832,0.0081599997356534,0.0022670651197346132,5,0.0225210003554821,0.0987199991941452,0.04409619979560375,0.024159999564290047,0.02937568070422358,5,0.2224009931087494,0.5124409794807434,0.30353659093379975,0.23075999319553375,0.11199882452125175,5,0.005760000087320805,0.012360000051558018,0.008223999943584203,0.007079999893903732,0.0026060360581640937,5,0.006800000090152025,0.00875999964773655,0.007752000074833632,0.00788000039756298,0.0006535562903514707,5,2048,32,4,16,1,9472,1,288,0,True,TORCH_SDPA,False,even,[288],288,288,288,288.0,288,0.0,0.0,0.0,False,0,288,288,BF16,CUDA_EVENT,generic,generic,none
0.00443999981507659,0.009359999559819698,0.007191999815404415,0.0077599999494850636,0.0017593452306953476,5,0.019279999658465385,0.03215999901294708,0.022975999489426614,0.020239999517798424,0.00482384725447887,5,0.19920100271701813,0.2661609947681427,0.21878460049629211,0.20363999903202057,0.0250463895950191,5,0.00443999981507659,0.00687999976798892,0.005567999929189682,0.0055599999614059925,0.0009851375685716523,5,0.005040000192821026,0.006639999803155661,0.005840000044554472,0.005840000230818987,0.0005065963655644205,5,2048,32,4,16,1,9472,1,352,0,True,TORCH_SDPA,False,even,[352],352,352,352,352.0,352,0.0,0.0,0.0,False,0,352,352,BF16,CUDA_EVENT,generic,generic,none
0.004399999976158142,0.0075599998235702515,0.005167999863624572,0.004559999797493219,0.0012078145356239861,5,0.014759999699890614,0.039159998297691345,0.022447999753057956,0.01940000057220459,0.008574655917882016,5,0.2048809975385666,0.24079999327659607,0.21524839699268342,0.2112800031900406,0.013265474509566656,5,0.004559999797493219,0.007439999841153622,0.0051681999117136005,0.004600999876856804,0.001136181711754728,5,0.004399999976158142,0.0060800001956522465,0.004816000070422888,0.004519999958574772,0.0006352826795159008,5,2048,32,4,16,1,9472,1,384,0,True,TORCH_SDPA,False,even,[384],384,384,384,384.0,384,0.0,0.0,0.0,False,0,384,384,BF16,CUDA_EVENT,generic,generic,none
