time_stats.moe_gating_linear.min,time_stats.moe_gating_linear.max,time_stats.moe_gating_linear.mean,time_stats.moe_gating_linear.median,time_stats.moe_gating_linear.std,time_stats.moe_gating_linear.count,time_stats.moe_gating_routing_topk.min,time_stats.moe_gating_routing_topk.max,time_stats.moe_gating_routing_topk.mean,time_stats.moe_gating_routing_topk.median,time_stats.moe_gating_routing_topk.std,time_stats.moe_gating_routing_topk.count,time_stats.moe_shuffling.min,time_stats.moe_shuffling.max,time_stats.moe_shuffling.mean,time_stats.moe_shuffling.median,time_stats.moe_shuffling.std,time_stats.moe_shuffling.count,time_stats.moe_grouped_gemm.min,time_stats.moe_grouped_gemm.max,time_stats.moe_grouped_gemm.mean,time_stats.moe_grouped_gemm.median,time_stats.moe_grouped_gemm.std,time_stats.moe_grouped_gemm.count,num_tokens,num_experts,num_experts_per_device,expert_parallel_size,routing_runtime_path,routing_assignment_policy,routing_weight_policy,routing_uses_router_logits,gating_runtime_context,gating_runtime_context_impl,router_topk,hidden_dim,expert_hidden_dim,use_gated,num_tensor_parallel_workers,total_routed_tokens,model_expansion_ratio,tokens_per_expert_avg,tokens_to_experts_ratio,expert_utilization,min_load_ratio,load_imbalance_cv,max_load_ratio,load_entropy,load_gini_coefficient,load_distribution,seed,moe_grouped_gemm_backend,measurement_type,profiling_precision,model_arch,model_architecture_profile,quant_signature
0.005359,0.005359,0.005359,0.005359,0.0,1,0.0614859999999999,0.0614859999999999,0.0614859999999999,0.0614859999999999,0.0,1,0.008398,0.008398,0.008398,0.008398,0.0,1,0.188077,0.202197,0.19220075,0.1914565,0.0036626496129851,20,29,128,128,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,8,2048,768,True,1,232,0.375,1.8125,1.8125,0.8359375,0.0,0.7191949522280762,2.7586206896551726,6.556142475098113,0.3966190732758621,uniform,1,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005679,0.005679,0.005679,0.005679,0.0,1,0.0608859999999999,0.0608859999999999,0.0608859999999999,0.0608859999999999,0.0,1,0.008478,0.008478,0.008478,0.008478,0.0,1,0.184757,0.196397,0.18927475,0.189077,0.0026996739039187,20,29,128,128,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,8,2048,768,True,1,232,0.375,1.8125,1.8125,0.828125,0.0,0.7191949522280762,3.310344827586207,6.553319104302339,0.3933863146551724,uniform,2,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005479,0.005479,0.005479,0.005479,0.0,1,0.0610859999999999,0.0610859999999999,0.0610859999999999,0.0610859999999999,0.0,1,0.008398,0.008398,0.008398,0.008398,0.0,1,0.180477,0.191277,0.18424075,0.183957,0.0025192304752642,20,28,128,128,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,8,2048,768,True,1,224,0.375,1.75,1.75,0.8046875,0.0,0.7525466966323384,3.4285714285714284,6.507306334235844,0.4139229910714286,uniform,0,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005559,0.005559,0.005559,0.005559,0.0,1,0.0614459999999999,0.0614459999999999,0.0614459999999999,0.0614459999999999,0.0,1,0.008358,0.008358,0.008358,0.008358,0.0,1,0.188797,0.196676,0.1926607,0.192297,0.0021022946059008,20,28,128,128,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,8,2048,768,True,1,224,0.375,1.75,1.75,0.8359375,0.0,0.7284313590846835,2.857142857142857,6.550496387856426,0.3996930803571428,uniform,1,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005479,0.005479,0.005479,0.005479,0.0,1,0.060366,0.060366,0.060366,0.060366,0.0,1,0.008478,0.008478,0.008478,0.008478,0.0,1,0.182837,0.196956,0.18784075,0.1873369999999999,0.0035096794992563,20,28,128,128,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,8,2048,768,True,1,224,0.375,1.75,1.75,0.8203125,0.0,0.7319250547113999,3.4285714285714284,6.538082463586152,0.39990234375,uniform,2,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005479,0.005479,0.005479,0.005479,0.0,1,0.060446,0.060446,0.060446,0.060446,0.0,1,0.008438,0.008438,0.008438,0.008438,0.0,1,0.179596,0.188556,0.1833787499999999,0.182877,0.0026165426018889,20,27,128,128,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,8,2048,768,True,1,216,0.375,1.6875,1.6875,0.796875,0.0,0.7865466882072334,3.555555555555556,6.47499863099045,0.4308449074074074,uniform,0,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005559,0.005559,0.005559,0.005559,0.0,1,0.060366,0.060366,0.060366,0.060366,0.0,1,0.008198,0.008198,0.008198,0.008198,0.0,1,0.181956,0.194357,0.18666675,0.1858165,0.0031501300270782,20,27,128,128,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,8,2048,768,True,1,216,0.375,1.6875,1.6875,0.8125,0.0,0.75812924038736,2.962962962962963,6.510529057037037,0.4154369212962963,uniform,1,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005519,0.005519,0.005519,0.005519,0.0,1,0.0610459999999999,0.0610459999999999,0.0610459999999999,0.0610459999999999,0.0,1,0.008358,0.008358,0.008358,0.008358,0.0,1,0.179877,0.1921169999999999,0.1836067499999999,0.182637,0.0028411225224372,20,27,128,128,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,8,2048,768,True,1,216,0.375,1.6875,1.6875,0.8046875,0.0,0.7508568493597516,3.555555555555556,6.512097096085592,0.4094328703703704,uniform,2,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005559,0.005559,0.005559,0.005559,0.0,1,0.0610459999999999,0.0610459999999999,0.0610459999999999,0.0610459999999999,0.0,1,0.008518,0.008518,0.008518,0.008518,0.0,1,0.177357,0.188077,0.1813068,0.1806365,0.0026277656212074,20,26,128,128,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,8,2048,768,True,1,208,0.375,1.625,1.625,0.78125,0.0,0.8067760370539627,3.692307692307693,6.449519844754402,0.4395282451923077,uniform,0,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005479,0.005479,0.005479,0.005479,0.0,1,0.0612059999999999,0.0612059999999999,0.0612059999999999,0.0612059999999999,0.0,1,0.0083179999999999,0.0083179999999999,0.0083179999999999,0.0083179999999999,0.0,1,0.178957,0.192877,0.18335075,0.181717,0.0041703214729202,20,26,128,128,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,8,2048,768,True,1,208,0.375,1.625,1.625,0.7890625,0.0,0.7844645405527361,3.076923076923077,6.471899758335844,0.4296123798076923,uniform,1,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005519,0.005519,0.005519,0.005519,0.0,1,0.0596449999999999,0.0596449999999999,0.0596449999999999,0.0596449999999999,0.0,1,0.008398,0.008398,0.008398,0.008398,0.0,1,0.1799169999999999,0.195796,0.1832168,0.181257,0.0043767197945493,20,26,128,128,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,8,2048,768,True,1,208,0.375,1.625,1.625,0.796875,0.0,0.7730673554708377,3.692307692307693,6.491674440697858,0.4174429086538462,uniform,2,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005599,0.005599,0.005599,0.005599,0.0,1,0.0620859999999999,0.0620859999999999,0.0620859999999999,0.0620859999999999,0.0,1,0.008478,0.008478,0.008478,0.008478,0.0,1,0.176317,0.187437,0.17944475,0.178477,0.0032722151805008,20,25,128,128,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,8,2048,768,True,1,200,0.375,1.5625,1.5625,0.7734375,0.0,0.8148619514985345,3.84,6.436544801192475,0.4442187500000001,uniform,0,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005479,0.005479,0.005479,0.005479,0.0,1,0.060126,0.060126,0.060126,0.060126,0.0,1,0.008358,0.008358,0.008358,0.008358,0.0,1,0.176997,0.190316,0.18072875,0.179517,0.0034637399133739,20,25,128,128,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,8,2048,768,True,1,200,0.375,1.5625,1.5625,0.7734375,0.0,0.8029943959953892,3.2,6.44422283395828,0.44015625,uniform,1,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005479,0.005479,0.005479,0.005479,0.0,1,0.0604059999999999,0.0604059999999999,0.0604059999999999,0.0604059999999999,0.0,1,0.008478,0.008478,0.008478,0.008478,0.0,1,0.177756,0.186957,0.1804868,0.179917,0.0022016948380736,20,25,128,128,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,8,2048,768,True,1,200,0.375,1.5625,1.5625,0.78125,0.0,0.7787168933572715,3.84,6.474788503615095,0.420625,uniform,2,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005519,0.005519,0.005519,0.005519,0.0,1,0.059885,0.059885,0.059885,0.059885,0.0,1,0.008318,0.008318,0.008318,0.008318,0.0,1,0.174877,0.186677,0.1779748,0.176637,0.0032781609722525,20,24,128,128,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,8,2048,768,True,1,192,0.375,1.5,1.5,0.765625,0.0,0.8333333333333334,4.0,6.418543215732472,0.4506022135416667,uniform,0,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005519,0.005519,0.005519,0.005519,0.0,1,0.0621659999999999,0.0621659999999999,0.0621659999999999,0.0621659999999999,0.0,1,0.008358,0.008358,0.008358,0.008358,0.0,1,0.1731569999999999,0.183637,0.17772075,0.177557,0.0024492591099146,20,24,128,128,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,8,2048,768,True,1,192,0.375,1.5,1.5,0.7578125,0.0,0.82915619758885,3.333333333333333,6.410159671628036,0.4541829427083332,uniform,1,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005639,0.005639,0.005639,0.005639,0.0,1,0.061006,0.061006,0.061006,0.061006,0.0,1,0.008198,0.008198,0.008198,0.008198,0.0,1,0.177196,0.195837,0.18073475,0.1802365,0.0039378513414678,20,24,128,128,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,8,2048,768,True,1,192,0.375,1.5,1.5,0.78125,0.0,0.7817359599705717,3.333333333333333,6.470830194920049,0.424560546875,uniform,2,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005519,0.005519,0.005519,0.005519,0.0,1,0.0616459999999999,0.0616459999999999,0.0616459999999999,0.0616459999999999,0.0,1,0.008398,0.008398,0.008398,0.008398,0.0,1,0.173877,0.183316,0.17706675,0.1767765,0.0019407584052374,20,23,128,128,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,8,2048,768,True,1,184,0.375,1.4375,1.4375,0.7578125,0.0,0.837450447141662,3.4782608695652173,6.407814778382578,0.4538892663043479,uniform,0,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005559,0.005559,0.005559,0.005559,0.0,1,0.0623259999999999,0.0623259999999999,0.0623259999999999,0.0623259999999999,0.0,1,0.008318,0.008318,0.008318,0.008318,0.0,1,0.1672769999999999,0.177556,0.17051475,0.169157,0.0028366027546168,20,23,128,128,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,8,2048,768,True,1,184,0.375,1.4375,1.4375,0.7265625,0.0,0.8553180683872175,3.4782608695652173,6.362214998485564,0.4695991847826086,uniform,1,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005559,0.005559,0.005559,0.005559,0.0,1,0.0608859999999999,0.0608859999999999,0.0608859999999999,0.0608859999999999,0.0,1,0.008238,0.008238,0.008238,0.008238,0.0,1,0.172797,0.1829559999999999,0.17704875,0.176097,0.0027893773834854,20,23,128,128,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,8,2048,768,True,1,184,0.375,1.4375,1.4375,0.7578125,0.0,0.8005196799792159,2.782608695652174,6.434954552617597,0.4372452445652173,uniform,2,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005399,0.005399,0.005399,0.005399,0.0,1,0.0625259999999999,0.0625259999999999,0.0625259999999999,0.0625259999999999,0.0,1,0.008438,0.008438,0.008438,0.008438,0.0,1,0.170396,0.179556,0.1741828,0.173677,0.0021405435197631,20,22,128,128,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,8,2048,768,True,1,176,0.375,1.375,1.375,0.7421875,0.0,0.8528028654224418,3.636363636363636,6.383877751062941,0.4606711647727273,uniform,0,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005519,0.005519,0.005519,0.005519,0.0,1,0.0602059999999999,0.0602059999999999,0.0602059999999999,0.0602059999999999,0.0,1,0.008358,0.008358,0.008358,0.008358,0.0,1,0.162357,0.176596,0.1677748,0.166657,0.0042546566676995,20,22,128,128,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,8,2048,768,True,1,176,0.375,1.375,1.375,0.703125,0.0,0.8766955237266323,3.636363636363636,6.324841617561735,0.48046875,uniform,1,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005359,0.005359,0.005359,0.005359,0.0,1,0.0600049999999999,0.0600049999999999,0.0600049999999999,0.0600049999999999,0.0,1,0.008477,0.008477,0.008477,0.008477,0.0,1,0.168996,0.176637,0.1718428,0.170977,0.0024584724037499,20,22,128,128,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,8,2048,768,True,1,176,0.375,1.375,1.375,0.7265625,0.0,0.8232168307397653,2.909090909090909,6.389523878738968,0.4501953125,uniform,2,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005599,0.005599,0.005599,0.005599,0.0,1,0.0607659999999999,0.0607659999999999,0.0607659999999999,0.0607659999999999,0.0,1,0.008238,0.008238,0.008238,0.008238,0.0,1,0.166317,0.1743159999999999,0.1691448,0.168917,0.0019776550154159,20,21,128,128,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,8,2048,768,True,1,168,0.375,1.3125,1.3125,0.71875,0.0,0.8870445719141503,3.809523809523809,6.338550647880419,0.4760974702380953,uniform,0,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005479,0.005479,0.005479,0.005479,0.0,1,0.0614859999999999,0.0614859999999999,0.0614859999999999,0.0614859999999999,0.0,1,0.008398,0.008398,0.008398,0.008398,0.0,1,0.1621169999999999,0.175317,0.1655228,0.1653565,0.002668870652542,20,21,128,128,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,8,2048,768,True,1,168,0.375,1.3125,1.3125,0.6953125,0.0,0.8921425711997711,3.809523809523809,6.307924177577091,0.4855840773809523,uniform,1,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005599,0.005599,0.005599,0.005599,0.0,1,0.0602059999999999,0.0602059999999999,0.0602059999999999,0.0602059999999999,0.0,1,0.008438,0.008438,0.008438,0.008438,0.0,1,0.163917,0.171317,0.1667708,0.1665765,0.0021076816078335,20,21,128,128,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,8,2048,768,True,1,168,0.375,1.3125,1.3125,0.703125,0.0,0.861101967620244,3.0476190476190474,6.338396888725344,0.4709821428571428,uniform,2,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005519,0.005519,0.005519,0.005519,0.0,1,0.060326,0.060326,0.060326,0.060326,0.0,1,0.008478,0.008478,0.008478,0.008478,0.0,1,0.1633959999999999,0.169517,0.1658748,0.165277,0.0016316088256687,20,20,128,128,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,8,2048,768,True,1,160,0.375,1.25,1.25,0.6953125,0.0,0.9219544457292888,4.0,6.2880332342229375,0.4949218749999999,uniform,0,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005559,0.005559,0.005559,0.005559,0.0,1,0.0605659999999999,0.0605659999999999,0.0605659999999999,0.0605659999999999,0.0,1,0.0083179999999999,0.0083179999999999,0.0083179999999999,0.0083179999999999,0.0,1,0.162637,0.1695569999999999,0.1661248,0.1658764999999999,0.0020354585134558,20,20,128,128,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,8,2048,768,True,1,160,0.375,1.25,1.25,0.6953125,0.0,0.8717797887081348,3.2,6.324747627850809,0.4740234375000001,uniform,1,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005399,0.005399,0.005399,0.005399,0.0,1,0.0643259999999999,0.0643259999999999,0.0643259999999999,0.0643259999999999,0.0,1,0.008598,0.008598,0.008598,0.008598,0.0,1,0.159317,0.172357,0.16339085,0.1627165,0.0033984446924291,20,20,128,128,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,8,2048,768,True,1,160,0.375,1.25,1.25,0.6875,0.0,0.8774964387392122,3.2,6.312247627884235,0.4776367187499999,uniform,2,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005559,0.005559,0.005559,0.005559,0.0,1,0.0643659999999999,0.0643659999999999,0.0643659999999999,0.0643659999999999,0.0,1,0.008358,0.008358,0.008358,0.008358,0.0,1,0.160277,0.1721569999999999,0.1636548,0.1628765,0.0028870599855215,20,19,128,128,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,8,2048,768,True,1,152,0.375,1.1875,1.1875,0.6796875,0.0,0.9459053029269172,4.2105263157894735,6.256688762070079,0.504111842105263,uniform,0,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005439,0.005439,0.005439,0.005439,0.0,1,0.0636459999999999,0.0636459999999999,0.0636459999999999,0.0636459999999999,0.0,1,0.008518,0.008518,0.008518,0.008518,0.0,1,0.158796,0.173877,0.1629188,0.1617565,0.0042065478673135,20,19,128,128,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,8,2048,768,True,1,152,0.375,1.1875,1.1875,0.6796875,0.0,0.897827479433262,3.3684210526315788,6.290369127059437,0.486533717105263,uniform,1,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005559,0.005559,0.005559,0.005559,0.0,1,0.0643259999999999,0.0643259999999999,0.0643259999999999,0.0643259999999999,0.0,1,0.008478,0.008478,0.008478,0.008478,0.0,1,0.156237,0.167317,0.1597588,0.159017,0.0028354451079151,20,19,128,128,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,8,2048,768,True,1,152,0.375,1.1875,1.1875,0.6640625,0.0,0.916152378185748,3.3684210526315788,6.260828173207707,0.4952713815789473,uniform,2,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005399,0.005399,0.005399,0.005399,0.0,1,0.0646459999999999,0.0646459999999999,0.0646459999999999,0.0646459999999999,0.0,1,0.008438,0.008438,0.008438,0.008438,0.0,1,0.154237,0.166157,0.15760685,0.1569965,0.0029959471169398,20,18,128,128,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,8,2048,768,True,1,144,0.375,1.125,1.125,0.6484375,0.0,0.9813067629253164,4.444444444444445,6.198304149340603,0.5219184027777777,uniform,0,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005599,0.005599,0.005599,0.005599,0.0,1,0.0645259999999999,0.0645259999999999,0.0645259999999999,0.0645259999999999,0.0,1,0.008518,0.008518,0.008518,0.008518,0.0,1,0.1539559999999999,0.163677,0.1570868,0.1566765,0.0023965592335679,20,18,128,128,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,8,2048,768,True,1,144,0.375,1.125,1.125,0.6484375,0.0,0.9162456945817024,3.555555555555556,6.242502260286123,0.4983723958333332,uniform,1,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005359,0.005359,0.005359,0.005359,0.0,1,0.0643259999999999,0.0643259999999999,0.0643259999999999,0.0643259999999999,0.0,1,0.008358,0.008358,0.008358,0.008358,0.0,1,0.157477,0.1628369999999999,0.1597068,0.159377,0.0018587469327479,20,18,128,128,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,8,2048,768,True,1,144,0.375,1.125,1.125,0.6640625,0.0,0.9296222517045284,3.555555555555556,6.2548247429339,0.4962022569444444,uniform,2,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
