time_stats.attn_input_reshape.min,time_stats.attn_input_reshape.max,time_stats.attn_input_reshape.mean,time_stats.attn_input_reshape.median,time_stats.attn_input_reshape.std,time_stats.attn_input_reshape.count,time_stats.attn_kv_cache_save.min,time_stats.attn_kv_cache_save.max,time_stats.attn_kv_cache_save.mean,time_stats.attn_kv_cache_save.median,time_stats.attn_kv_cache_save.std,time_stats.attn_kv_cache_save.count,time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_prefill.count,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,time_stats.attn_decode.count,time_stats.attn_output_reshape.min,time_stats.attn_output_reshape.max,time_stats.attn_output_reshape.mean,time_stats.attn_output_reshape.median,time_stats.attn_output_reshape.std,time_stats.attn_output_reshape.count,n_embd,n_q_head,n_kv_head,block_size,num_tensor_parallel_workers,max_model_len,attention_backend,prefill_seq_lens,prefill_kv_cache_sizes,decode_kv_cache_sizes,num_prefill_seqs,num_decode_seqs,decode_batch_size,total_batch_size,total_prefill_tokens,total_decode_tokens,total_tokens,decode_avg_kv_cache_size,batch_composition_ratio,mode,is_true_mixed_batch,is_mixed_batch,is_prefill,batch_size,prefill_chunk_size,kv_cache_size,is_chunked_prefill_sample,chunk_start_token,chunk_end_token,profiling_precision,measurement_type,model_arch,model_architecture_profile,quant_signature
0.005640000104904175,0.011760000139474869,0.008120000176131726,0.007120000198483467,0.0023191723300261843,5,0.0142000000923872,0.05979999899864197,0.025735999643802642,0.017880000174045563,0.017109091517762076,5,0.18048100173473358,0.2284809947013855,0.19494500160217285,0.19004100561141968,0.017139809744379647,5,0.06552000343799591,0.07264000177383423,0.06773600280284882,0.066600002348423,0.0025929870326435703,5,0.004240000154823065,0.005319999996572733,0.0046640001237392426,0.004360000137239695,0.00043274007032661804,5,2048,32,4,16,1,9472,TORCH_SDPA,[64],[0],[512],1,1,1,2,64,1,65,512,0.5,true_mixed,True,False,True,2,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
0.004120000172406435,0.00791999977082014,0.006471999920904636,0.006839999929070473,0.0012607044280571811,5,0.01875999942421913,0.09548100084066391,0.03439220041036606,0.019360000267624855,0.0305454792837274,5,0.18132099509239197,0.230881005525589,0.20147279798984527,0.1984809935092926,0.01646634095344618,5,0.05896100029349327,0.07352100312709808,0.06461640074849129,0.06216000020503998,0.00551185779134154,5,0.005080000031739473,0.007600000128149986,0.0064640000462532045,0.006680000107735395,0.0008532667119250295,5,2048,32,4,16,1,9472,TORCH_SDPA,[64],[0],"[128, 128, 128, 128]",1,4,4,5,64,4,68,128,0.2,true_mixed,True,False,True,5,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
0.004120000172406435,0.0049600000493228436,0.004520000051707029,0.004360000137239695,0.0003229860589308198,5,0.012719999998807907,0.043719999492168427,0.019008000008761884,0.012839999981224537,0.012356372025262628,5,0.1647610068321228,0.24960100650787354,0.18740080296993256,0.17288100719451904,0.03170949947389314,5,0.1088000014424324,0.11748100072145462,0.11312060058116913,0.11240000277757645,0.0030317940518483793,5,0.0041600000113248825,0.004360000137239695,0.0042640000581741335,0.004279999993741512,6.499233210529004e-05,5,2048,32,4,16,1,9472,TORCH_SDPA,[64],[0],"[1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024]",1,8,8,9,64,8,72,1024,0.1111111111111111,true_mixed,True,False,True,9,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
0.0041600000113248825,0.004840000066906214,0.0043680000118911265,0.004279999993741512,0.00024185947820162172,5,0.012839999981224537,0.06251999735832214,0.025479999370872974,0.018120000138878822,0.018758233444286055,5,0.18212099373340607,0.2894810140132904,0.21648100018501282,0.1976809948682785,0.03810476431534077,5,0.09944099932909012,0.11220099776983261,0.10281659960746765,0.10147999972105026,0.004778384933959683,5,0.004240000154823065,0.00431999983265996,0.004287999961525202,0.004279999993741512,2.993313855179537e-05,5,2048,32,4,16,1,9472,TORCH_SDPA,[64],[0],"[256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256]",1,32,32,33,64,32,96,256,0.030303030303030304,true_mixed,True,False,True,33,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
0.004120000172406435,0.004240000154823065,0.004208000097423792,0.004240000154823065,4.664761897177434e-05,5,0.015359999611973763,0.03720000013709068,0.019839999824762346,0.015560000203549862,0.008680387245045114,5,0.09467999637126923,0.29020100831985474,0.13469640165567398,0.09512100368738174,0.07776646005602769,5,1.2333250045776367,1.2726860046386719,1.2456696033477783,1.2410060167312622,0.01408393160480492,5,0.004240000154823065,0.004399999976158142,0.004296000022441149,0.004279999993741512,5.986643889284003e-05,5,2048,32,4,16,1,9472,TORCH_SDPA,[64],[0],"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",1,64,64,65,64,64,128,2048,0.015384615384615385,true_mixed,True,False,True,65,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
0.004279999993741512,0.009879999794065952,0.00540819987654686,0.004280999768525362,0.0022359527666069735,5,0.012240000069141388,0.04355999827384949,0.018823999725282193,0.012400000356137753,0.012378034016153476,5,0.15928100049495697,0.2309200018644333,0.17916859984397887,0.16580000519752502,0.026637074812961323,5,0.08948100358247757,0.09540099650621414,0.09192059934139252,0.09156099706888199,0.0019346792569294162,5,0.004240000154823065,0.004399999976158142,0.004320000018924475,0.00431999983265996,5.656851225467499e-05,5,2048,32,4,16,1,9472,TORCH_SDPA,[64],[0],[1024],1,1,1,2,64,1,65,1024,0.5,true_mixed,True,False,True,2,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
0.00419999985024333,0.01360000018030405,0.008103999961167573,0.007160000037401915,0.0030762679607817265,5,0.01947999931871891,0.046480998396873474,0.026464399695396424,0.020521000027656555,0.010235573367019163,5,0.1828410029411316,0.23852099478244781,0.2000330001115799,0.1910810023546219,0.020233234930726,5,0.060600001364946365,0.06679999828338623,0.06286399960517883,0.06216000020503998,0.0021242362607363234,5,0.0061599998734891415,0.007600000128149986,0.006856000050902367,0.006800000090152025,0.0005157364655122855,5,2048,32,4,16,1,9472,TORCH_SDPA,[64],[0],"[256, 256, 256, 256]",1,4,4,5,64,4,68,256,0.2,true_mixed,True,False,True,5,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
0.004240000154823065,0.00788000039756298,0.005552200134843588,0.00535999983549118,0.0012952975051442848,5,0.012760000303387642,0.05220000073313713,0.021128000132739543,0.013679999858140945,0.01554071637006354,5,0.08628000319004059,0.25828099250793457,0.13033659905195236,0.10604099929332733,0.06456805564458815,5,0.16960099339485168,0.18196099996566772,0.17429699897766113,0.17320099472999573,0.0042910597827816,5,0.0041600000113248825,0.005760000087320805,0.004584000073373317,0.004360000137239695,0.0005925403069181783,5,2048,32,4,16,1,9472,TORCH_SDPA,[64],[0],"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",1,8,8,9,64,8,72,2048,0.1111111111111111,true_mixed,True,False,True,9,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
0.004399999976158142,0.005799999926239252,0.00470399996265769,0.00443999981507659,0.000548802316201693,5,0.012760000303387642,0.07559999823570251,0.026519999653100968,0.015560000203549862,0.024569860505311365,5,0.16272099316120148,0.287882000207901,0.1923371970653534,0.17096099257469177,0.04793943224980845,5,0.14444099366664886,0.15559999644756317,0.14851239919662476,0.1451600044965744,0.004638727595859639,5,0.004360000137239695,0.004600000102072954,0.0044639999978244305,0.00443999981507659,7.838369830487559e-05,5,2048,32,4,16,1,9472,TORCH_SDPA,[64],[0],"[512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512]",1,32,32,33,64,32,96,512,0.030303030303030304,true_mixed,True,False,True,33,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
0.004639999940991402,0.008200000040233135,0.005375999957323074,0.004679999779909849,0.0014123116225871167,5,0.012760000303387642,0.02175999991595745,0.014736000075936317,0.012839999981224537,0.0035215995588846363,5,0.12280099838972092,0.2080010026693344,0.16575279980897903,0.155240997672081,0.034571511927870974,5,0.1268399953842163,0.15836000442504883,0.13426439762115477,0.12839999794960022,0.01207787995673505,5,0.004559999797493219,0.004679999779909849,0.0046479998156428335,0.004679999779909849,4.664760299960091e-05,5,2048,32,4,16,1,9472,TORCH_SDPA,[64],[0],[2048],1,1,1,2,64,1,65,2048,0.5,true_mixed,True,False,True,2,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
