time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.emb.count,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.input_layernorm.count,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_pre_proj.count,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_rope.count,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.attn_post_proj.count,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.post_attention_layernorm.count,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,use_qk_norm,attn_output_gate,num_tokens,num_tensor_parallel_workers,padded_n_embd,padded_n_expanded_embd,model_arch,model_architecture_profile,share_expert_dim,share_q_dim,measurement_type,profiling_precision,quant_signature
0.002719,0.003039,0.0028999523809523,0.002919,8.33754995361498e-05,21.0,0.030709,0.035709,0.033979,0.033969,0.0010081964094361,20.0,0.053863,0.066503,0.057489,0.057523,0.002661015595595,20,0.004359,0.004759,0.004621,0.004639,0.0001039038016628,20,0.008879,0.009559,0.009157,0.009199,0.0001741149045888,20,0.030109,0.038229,0.031977,0.0313289999999999,0.0019627776236751,20.0,32,4,2048,768,151936,True,True,False,22,1,2048,768,generic,generic,,,KERNEL_ONLY,BF16,none
0.002759,0.003039,0.0029285238095238,0.002959,6.862431822724513e-05,21.0,0.029469,0.037189,0.033059,0.0332689999999999,0.0021139110671927,20.0,0.0514219999999999,0.066382,0.0582208,0.056223,0.0048029994128669,20,0.004559,0.004959,0.004775,0.004799,8.708616422830893e-05,20,0.008799,0.009359,0.009125,0.009159,0.0001693635143707,20,0.0289889999999999,0.036909,0.031991,0.031469,0.0023814776925262,20.0,32,4,2048,768,151936,True,True,False,21,1,2048,768,generic,generic,,,KERNEL_ONLY,BF16,none
0.002719,0.003079,0.0029208571428571,0.002919,9.19649445191382e-05,21.0,0.030189,0.036789,0.033331,0.0337689999999999,0.0018426708875976,20.0,0.048623,0.065503,0.0570329,0.0557225,0.0048321670180158,20,0.004439,0.0051589999999999,0.004643,0.004639,0.0001344023809312,20,0.008759,0.009399,0.009091,0.009139,0.000204,20,0.027909,0.038309,0.032373,0.031529,0.0024462019540504,20.0,32,4,2048,768,151936,True,True,False,20,1,2048,768,generic,generic,,,KERNEL_ONLY,BF16,none
0.002679,0.003079,0.0028123333333333,0.002799,8.492760689374459e-05,21.0,0.0297479999999999,0.036909,0.0326129499999999,0.032629,0.0019811588647809,20.0,0.0505829999999999,0.073983,0.0597529499999999,0.057623,0.005694950838023,20,0.004599,0.004959,0.004781,0.004799,9.91766101457393e-05,20,0.008719,0.009439,0.009081,0.009119,0.0002137194422601,20,0.0279489999999999,0.038789,0.03198495,0.031389,0.0024770554389234,20.0,32,4,2048,768,151936,True,True,False,19,1,2048,768,generic,generic,,,KERNEL_ONLY,BF16,none
0.002839,0.003039,0.0029361428571428,0.002959,5.8646873593678754e-05,21.0,0.029429,0.041109,0.033999,0.033809,0.0029641018875875,20.0,0.049223,0.069823,0.0581709999999999,0.056923,0.0048486055727394,20,0.004519,0.004839,0.004649,0.004639,9.022194854911958e-05,20,0.008799,0.011039,0.009203,0.009059,0.0004631889463275,20,0.028789,0.036749,0.03177895,0.030749,0.0024382483564026,20.0,32,4,2048,768,151936,True,True,False,18,1,2048,768,generic,generic,,,KERNEL_ONLY,BF16,none
0.002759,0.008159,0.003159,0.002919,0.001120068025145,21.0,0.028349,0.041309,0.032933,0.033329,0.0025703042621448,20.0,0.050262,0.067903,0.0569188999999999,0.055443,0.0050080518457779,20,0.0045579999999999,0.004799,0.00468095,0.004679,7.853819134663077e-05,20,0.008679,0.009319,0.009005,0.009019,0.0001838586413525,20,0.028909,0.037549,0.032843,0.032769,0.0025422596248219,20.0,32,4,2048,768,151936,True,True,False,17,1,2048,768,generic,generic,,,KERNEL_ONLY,BF16,none
0.006999,0.007759,0.0073875714285714,0.007439,0.0002163393655542,21.0,0.0293089999999999,0.035949,0.033421,0.033469,0.0017108407289984,20.0,0.051223,0.066663,0.05815495,0.0564429999999999,0.0044347907783231,20,0.004439,0.004679,0.004603,0.004619,6.799999999999993e-05,20,0.007359,0.007799,0.007615,0.007659,0.0001304760514424,20,0.029789,0.037389,0.033715,0.034109,0.0021718664784005,20.0,32,4,2048,768,151936,True,True,False,16,1,2048,768,generic,generic,,,KERNEL_ONLY,BF16,none
0.006759,0.007519,0.0070485238095238,0.006999,0.0002094545340021,21.0,0.027509,0.0376289999999999,0.033953,0.033609,0.0023881339995904,20.0,0.052703,0.063063,0.058077,0.0579029999999999,0.0035417346032699,20,0.004559,0.004839,0.004695,0.004719,8.428523002282175e-05,20,0.007479,0.007839,0.007653,0.007659,0.0001060377291344,20,0.029189,0.038189,0.03352895,0.033209,0.0027112960088304,20.0,32,4,2048,768,151936,True,True,False,15,1,2048,768,generic,generic,,,KERNEL_ONLY,BF16,none
0.006359,0.007359,0.0067113809523809,0.006719,0.0002318025588811,21.0,0.028549,0.037629,0.034119,0.0342689999999999,0.0021480735555376,20.0,0.048743,0.066143,0.05677095,0.0545029999999999,0.0046788493080564,20,0.004519,0.004839,0.004635,0.004639,8.475848040166825e-05,20,0.007439,0.009839,0.007779,0.007639,0.0005145094751314,20,0.0289489999999999,0.0375489999999999,0.03332895,0.034209,0.0029007292268496,20.0,32,4,2048,768,151936,True,True,False,14,1,2048,768,generic,generic,,,KERNEL_ONLY,BF16,none
0.0061589999999999,0.006999,0.0064599523809523,0.006479,0.0001996641170495,21.0,0.027149,0.0376289999999999,0.033051,0.033329,0.0025960115562146,20.0,0.053423,0.066223,0.05830095,0.056823,0.0042965488298749,20,0.004519,0.004839,0.004675,0.004679,7.7871689335727e-05,20,0.007439,0.007839,0.007625,0.007639,0.00012475576139,20,0.030309,0.036429,0.032971,0.033489,0.0018500799982703,20.0,32,4,2048,768,151936,True,True,False,13,1,2048,768,generic,generic,,,KERNEL_ONLY,BF16,none
0.005799,0.006559,0.0061380476190476,0.006119,0.0002251328657842,21.0,0.029269,0.0413889999999999,0.034283,0.034569,0.0025465985156675,20.0,0.048783,0.063663,0.05538695,0.053803,0.0045547575618796,20,0.004359,0.004759,0.004559,0.004559,0.0001019803902718,20,0.007359,0.007999,0.0076949999999999,0.007679,0.0001546091847207,20,0.027229,0.042109,0.03329895,0.033629,0.0035033342757293,20.0,32,4,2048,768,151936,True,True,False,12,1,2048,768,generic,generic,,,KERNEL_ONLY,BF16,none
