time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.emb.count,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.input_layernorm.count,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_pre_proj.count,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_rope.count,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.attn_post_proj.count,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.post_attention_layernorm.count,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,use_qk_norm,attn_output_gate,num_tokens,num_tensor_parallel_workers,padded_n_embd,padded_n_expanded_embd,model_arch,model_architecture_profile,share_expert_dim,share_q_dim,measurement_type,profiling_precision,quant_signature
0.0453759990632534,0.06774400174617767,0.04721119971945882,0.04684799909591675,0.0033358798633464216,40,0.05923200026154518,0.07651200145483017,0.06860000025480986,0.07124799862504005,0.005639394162494765,20,1.2730560302734375,1.421504020690918,1.3447567880153657,1.3766239881515503,0.05845978987798747,20,0.1992959976196289,0.23014399409294128,0.21473439931869506,0.22084800153970718,0.01248656428213715,20,0.5160319805145264,0.5628799796104431,0.5426048010587692,0.5525760054588318,0.01744106117453446,20,0.08064000308513641,0.0825280025601387,0.08132160007953644,0.08134400099515915,0.0004851041230127414,20,32,4,2048,768,151936,True,True,False,16384,1,2048,768,generic,generic,,,CUDA_EVENT,BF16,none
0.04585599899291992,0.06278400123119354,0.04760960005223751,0.04721600003540516,0.002520883268895678,40,0.07391999661922455,0.078015998005867,0.07530399896204472,0.07507199794054031,0.00109853145189613,20,1.3915200233459473,1.4179519414901733,1.4031888008117677,1.4025440216064453,0.007004194082283045,20,0.2253440022468567,0.23049600422382355,0.22749599888920785,0.227183997631073,0.0015757825966709223,20,0.5452160239219666,0.5581759810447693,0.5512304067611694,0.5513280034065247,0.003598191353438239,20,0.08038400113582611,0.08220800012350082,0.08114880099892616,0.08123200014233589,0.000493662069009646,20,32,4,2048,768,151936,True,True,False,16256,1,2048,768,generic,generic,,,CUDA_EVENT,BF16,none
0.04476799815893173,0.05939200147986412,0.04607360009104013,0.04568000137805939,0.002205334241428276,40,0.0721919983625412,0.07503999769687653,0.07375680059194564,0.07427199929952621,0.001055462132382774,20,1.3792959451675415,1.403264045715332,1.3928559958934783,1.396016001701355,0.008163856360321624,20,0.22035199403762817,0.22729599475860596,0.22350720018148423,0.2250239998102188,0.002410546228164681,20,0.5386559963226318,0.5553920269012451,0.5467328071594239,0.5471360087394714,0.0038163639311521004,20,0.07926400005817413,0.08105599880218506,0.08001120015978813,0.07999999821186066,0.0005132249751679353,20,32,4,2048,768,151936,True,True,False,16128,1,2048,768,generic,generic,,,CUDA_EVENT,BF16,none
0.04460800066590309,0.058848001062870026,0.04601120017468929,0.04568000137805939,0.0021179619995676975,40,0.07427199929952621,0.07692799717187881,0.07494719959795475,0.07487999647855759,0.000534399123699596,20,1.3891520500183105,1.4040000438690186,1.3950191974639892,1.3951039910316467,0.003795857090539553,20,0.22368000447750092,0.22710399329662323,0.2249584011733532,0.2247840017080307,0.000961409966879023,20,0.5339199900627136,0.5468479990959167,0.542071995139122,0.5427680015563965,0.003246309413664555,20,0.07913599908351898,0.0809599980711937,0.07997279986739159,0.07993599772453308,0.0004995764150195654,20,32,4,2048,768,151936,True,True,False,16000,1,2048,768,generic,generic,,,CUDA_EVENT,BF16,none
0.044256001710891724,0.058848001062870026,0.045746400207281115,0.0453919991850853,0.002178914447987686,40,0.07388799637556076,0.07689599692821503,0.07461599968373775,0.07441600039601326,0.0006637108679849605,20,1.3849600553512573,1.3969279527664185,1.3908768057823182,1.390928030014038,0.0028601832091523674,20,0.22281600534915924,0.22595199942588806,0.2240384005010128,0.22361599653959274,0.0010112515370342208,20,0.5279039740562439,0.543936014175415,0.5376848012208939,0.5382560193538666,0.004299168723272898,20,0.07884799689054489,0.07996799796819687,0.07936799973249435,0.07932800054550171,0.00035989436035753714,20,32,4,2048,768,151936,True,True,False,15872,1,2048,768,generic,generic,,,CUDA_EVENT,BF16,none
0.044704001396894455,0.061824001371860504,0.04609040003269911,0.04569599963724613,0.0025825844866797397,40,0.06678400188684464,0.07481600344181061,0.07165599949657916,0.07121599838137627,0.0027623407275908837,20,1.338752031326294,1.4084479808807373,1.3823280036449432,1.3892959952354431,0.02104318955351343,20,0.208639994263649,0.2237119972705841,0.2177104003727436,0.21694400161504745,0.005208706530657157,20,0.5261440277099609,0.5380799770355225,0.5316351979970932,0.5321759879589081,0.003338873077303054,20,0.07711999863386154,0.07929600030183792,0.07823520042002201,0.07823999971151352,0.0005749564071941454,20,32,4,2048,768,151936,True,True,False,15744,1,2048,768,generic,generic,,,CUDA_EVENT,BF16,none
0.044224001467227936,0.060095999389886856,0.04569279979914427,0.0453759990632534,0.0023581394347454644,40,0.07222399860620499,0.07606399804353714,0.0730304006487131,0.07273600250482559,0.0008268510563829523,20,1.3414720296859741,1.358240008354187,1.3485135972499847,1.3471999764442444,0.004415306553172001,20,0.21878400444984436,0.2216320037841797,0.21979039907455444,0.21943999826908112,0.0008442473960340835,20,0.5237439870834351,0.5315840244293213,0.5274527966976166,0.5275039970874786,0.0019799972098201086,20,0.0769599974155426,0.07891199737787247,0.07805120013654232,0.07814399898052216,0.0005612245636851084,20,32,4,2048,768,151936,True,True,False,15616,1,2048,768,generic,generic,,,CUDA_EVENT,BF16,none
0.043168000876903534,0.05910399928689003,0.04479200020432472,0.044544000178575516,0.0023881813744801887,40,0.07215999811887741,0.07472000271081924,0.0727168008685112,0.07262400165200233,0.000504891100308977,20,1.3397120237350464,1.352128028869629,1.3435568153858184,1.343280017375946,0.002776915376778397,20,0.21769599616527557,0.219200000166893,0.2183888003230095,0.21831999719142914,0.0003634897359108382,20,0.5239999890327454,0.5314880013465881,0.5277983963489532,0.5275519788265228,0.0020306544799644183,20,0.07680000364780426,0.07817599922418594,0.07750399969518185,0.07755200192332268,0.0003964640555103898,20,32,4,2048,768,151936,True,True,False,15488,1,2048,768,generic,generic,,,CUDA_EVENT,BF16,none
0.043455999344587326,0.06006399914622307,0.044824800081551076,0.04447999969124794,0.0024799119505282317,40,0.07107199728488922,0.0737600028514862,0.07174239978194237,0.07174400240182877,0.0005810871555692267,20,1.3244800567626953,1.3364479541778564,1.3292335987091064,1.3281599879264832,0.003269737796225299,20,0.21491199731826782,0.21731199324131012,0.2157648004591465,0.21566399931907654,0.0005900741668434363,20,0.5229439735412598,0.5323839783668518,0.5274239987134933,0.5274880230426788,0.002568249943733207,20,0.07542400062084198,0.07734400033950806,0.07648639939725399,0.07657600194215775,0.0005726654788495132,20,32,4,2048,768,151936,True,True,False,15360,1,2048,768,generic,generic,,,CUDA_EVENT,BF16,none
0.04310400038957596,0.057631999254226685,0.044567199982702733,0.044224001467227936,0.002146159741850348,40,0.0697920024394989,0.07209599763154984,0.07059519961476327,0.07017599791288376,0.0007783228300820538,20,1.3059519529342651,1.324288010597229,1.3150735914707183,1.3133119940757751,0.005561343615329334,20,0.2104959934949875,0.21475200355052948,0.2128111995756626,0.21267200261354446,0.0012447259820882112,20,0.5172160267829895,0.527999997138977,0.5230304092168808,0.5236160159111023,0.0028232835518709355,20,0.07487999647855759,0.0767040029168129,0.07584639936685562,0.0759039968252182,0.00048123646911785016,20,32,4,2048,768,151936,True,True,False,15232,1,2048,768,generic,generic,,,CUDA_EVENT,BF16,none
