time_stats.attn_input_reshape.min,time_stats.attn_input_reshape.max,time_stats.attn_input_reshape.mean,time_stats.attn_input_reshape.median,time_stats.attn_input_reshape.std,time_stats.attn_input_reshape.count,time_stats.attn_kv_cache_save.min,time_stats.attn_kv_cache_save.max,time_stats.attn_kv_cache_save.mean,time_stats.attn_kv_cache_save.median,time_stats.attn_kv_cache_save.std,time_stats.attn_kv_cache_save.count,time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_prefill.count,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,time_stats.attn_decode.count,time_stats.attn_output_reshape.min,time_stats.attn_output_reshape.max,time_stats.attn_output_reshape.mean,time_stats.attn_output_reshape.median,time_stats.attn_output_reshape.std,time_stats.attn_output_reshape.count,n_embd,n_q_head,n_kv_head,block_size,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend,is_mixed_batch,mode,seq_lens,total_tokens,max_seq_len,min_seq_len,avg_seq_len,equal_seq_len,seq_len_variance,seq_len_std,seq_len_cv,is_chunked_prefill_sample,chunk_start_token,chunk_end_token,total_prefill_tokens,profiling_precision,measurement_type,model_arch,model_architecture_profile,quant_signature
0.0014720000326633453,0.012927999719977379,0.0037887999787926674,0.0015040000434964895,0.004569644688331359,5,0.0700799971818924,0.08243200182914734,0.07276799976825714,0.07039999961853027,0.004834268082341492,5,1.429919958114624,1.4423680305480957,1.4371392011642456,1.4397759437561035,0.004734565792424688,5,0.0013760000001639128,0.001408000010997057,0.0013824000023305416,0.0013760000001639128,1.2800004333257677e-05,5,0.0014720000326633453,0.0015040000434964895,0.001484800036996603,0.0014720000326633453,1.5676739660947454e-05,5,2048,32,4,1,1,9216,1,8192,0,True,FLASHINFER,False,even,[8192],8192,8192,8192,8192.0,8192,0.0,0.0,0.0,False,0,8192,8192,BF16,CUDA_EVENT,generic,generic,none
0.011008000001311302,0.02006400004029274,0.013875199854373932,0.012671999633312225,0.0031935038833268248,5,0.019872000440955162,0.02953599952161312,0.02362239994108677,0.023231999948620796,0.0032454623881922992,5,0.044576000422239304,0.06543999910354614,0.05283840000629425,0.05392000079154968,0.007664634759762226,5,0.00774399982765317,0.00979200005531311,0.008780800085514785,0.009056000038981438,0.000793858108870265,5,0.010048000141978264,0.012736000120639801,0.011142400093376637,0.011136000044643879,0.0009549520241428201,5,2048,32,4,1,1,9216,1,32,0,True,FLASHINFER,False,even,[32],32,32,32,32.0,32,0.0,0.0,0.0,False,0,32,32,BF16,CUDA_EVENT,generic,generic,none
0.010912000201642513,0.012384000234305859,0.011372800171375274,0.011103999800980091,0.000533009018753251,5,0.0208320003002882,0.027712000533938408,0.022803200408816338,0.021888000890612602,0.0025206252127711513,5,0.04479999840259552,0.06201599910855293,0.051103999465703966,0.04739199951291084,0.006675816384291529,5,0.007615999784320593,0.00902399979531765,0.008115199860185385,0.00774399982765317,0.0005683401498905055,5,0.009759999811649323,0.010688000358641148,0.010182399861514568,0.010111999697983265,0.00034784468245899615,5,2048,32,4,1,1,9216,1,64,0,True,FLASHINFER,False,even,[64],64,64,64,64.0,64,0.0,0.0,0.0,False,0,64,64,BF16,CUDA_EVENT,generic,generic,none
0.010367999784648418,0.012319999746978283,0.01106560006737709,0.010944000445306301,0.0006891227378910761,5,0.019360000267624855,0.02175999991595745,0.020364799723029136,0.020287999883294106,0.0008997862187228355,5,0.044096000492572784,0.04758400097489357,0.04503040015697479,0.044319998472929,0.0013158814333148045,5,0.007519999984651804,0.008383999578654766,0.00795519994571805,0.007840000092983246,0.0003402247559968014,5,0.00979200005531311,0.010495999827980995,0.00999039988964796,0.0098879998549819,0.0002563197707530106,5,2048,32,4,1,1,9216,1,96,0,True,FLASHINFER,False,even,[96],96,96,96,96.0,96,0.0,0.0,0.0,False,0,96,96,BF16,CUDA_EVENT,generic,generic,none
0.010688000358641148,0.012319999746978283,0.011155200004577637,0.010847999714314938,0.0005978434240923558,5,0.019711999222636223,0.021663999184966087,0.020531199499964715,0.020447999238967896,0.0006421085258873792,5,0.04476799815893173,0.048608001321554184,0.04618879929184914,0.046271998435258865,0.0013783951129432647,5,0.007455999962985516,0.008799999952316284,0.007859199959784745,0.007584000006318092,0.0004939207557739887,5,0.009503999724984169,0.010944000445306301,0.00999039988964796,0.009855999611318111,0.000508548637234622,5,2048,32,4,1,1,9216,1,128,0,True,FLASHINFER,False,even,[128],128,128,128,128.0,128,0.0,0.0,0.0,False,0,128,128,BF16,CUDA_EVENT,generic,generic,none
0.010528000071644783,0.01206399966031313,0.011110399849712849,0.010879999957978725,0.0005757864877050349,5,0.019967999309301376,0.021568000316619873,0.020774399861693382,0.020576000213623047,0.0006512297376913114,5,0.044064000248909,0.049855999648571014,0.04624640047550201,0.04608000069856644,0.001965477191468361,5,0.00774399982765317,0.007968000136315823,0.00787200005725026,0.007872000336647034,8.821804322627014e-05,5,0.00979200005531311,0.010591999627649784,0.010143999941647053,0.010239999741315842,0.0003008678721885306,5,2048,32,4,1,1,9216,1,160,0,True,FLASHINFER,False,even,[160],160,160,160,160.0,160,0.0,0.0,0.0,False,0,160,160,BF16,CUDA_EVENT,generic,generic,none
0.010432000271975994,0.011776000261306763,0.01089280005544424,0.01071999967098236,0.0004644302038520756,5,0.01961600035429001,0.022975999861955643,0.0208831999450922,0.02035200037062168,0.0011749883481565785,5,0.04371200129389763,0.04867200180888176,0.04560000076889992,0.04460800066590309,0.001787308440141059,5,0.007391999941319227,0.010528000071644783,0.008224000036716462,0.007840000092983246,0.0011722661918039344,5,0.009696000255644321,0.010048000141978264,0.009888000041246413,0.009920000098645687,0.00013874867622097216,5,2048,32,4,1,1,9216,1,192,0,True,FLASHINFER,False,even,[192],192,192,192,192.0,192,0.0,0.0,0.0,False,0,192,192,BF16,CUDA_EVENT,generic,generic,none
0.010111999697983265,0.012000000104308128,0.01081599984318018,0.010528000071644783,0.0006526746273698592,5,0.01945599913597107,0.020416000857949257,0.019948800280690192,0.019936000928282738,0.00030998786138993975,5,0.04368000105023384,0.047200001776218414,0.044921600818634035,0.04460800066590309,0.001221947877829232,5,0.007360000163316727,0.008063999935984612,0.007807999942451715,0.007840000092983246,0.00025358852933976816,5,0.009440000168979168,0.010463999584317207,0.009888000041246413,0.009759999811649323,0.0003528714972523093,5,2048,32,4,1,1,9216,1,224,0,True,FLASHINFER,False,even,[224],224,224,224,224.0,224,0.0,0.0,0.0,False,0,224,224,BF16,CUDA_EVENT,generic,generic,none
0.010847999714314938,0.012000000104308128,0.011251199804246426,0.011103999800980091,0.00039223190708174266,5,0.02022399939596653,0.02147199958562851,0.02059519961476326,0.02035200037062168,0.00046619061444614957,5,0.04387199878692627,0.049247998744249344,0.04597119987010956,0.04553600028157234,0.001804028037404017,5,0.00774399982765317,0.008576000109314919,0.008076800033450127,0.008128000423312187,0.000303308747091134,5,0.0098879998549819,0.010912000201642513,0.010284800082445145,0.010111999697983265,0.000358971083658505,5,2048,32,4,1,1,9216,1,256,0,True,FLASHINFER,False,even,[256],256,256,256,256.0,256,0.0,0.0,0.0,False,0,256,256,BF16,CUDA_EVENT,generic,generic,none
0.010208000428974628,0.013887999579310417,0.011238399893045425,0.010751999914646149,0.0013451269712271715,5,0.019551999866962433,0.022495999932289124,0.02056960016489029,0.020320000126957893,0.001024879528322647,5,0.044863998889923096,0.050592001527547836,0.04685439988970756,0.04662400111556053,0.002084023928463027,5,0.007327999919652939,0.008352000266313553,0.0076927999965846535,0.007584000006318092,0.00034913757134555844,5,0.00940799992531538,0.010239999741315842,0.009766400046646594,0.009664000011980534,0.00033708014999997275,5,2048,32,4,1,1,9216,1,288,0,True,FLASHINFER,False,even,[288],288,288,288,288.0,288,0.0,0.0,0.0,False,0,288,288,BF16,CUDA_EVENT,generic,generic,none
