,rank,num_workers,size,collective,devices_per_node,max_devices_per_node,profiling_precision
277,0,2,5931008,send_recv,2,8,BF16
278,0,2,5963776,send_recv,2,8,BF16
279,0,2,5996544,send_recv,2,8,BF16
280,0,2,6029312,send_recv,2,8,BF16
281,0,2,6062080,send_recv,2,8,BF16
282,0,2,6094848,send_recv,2,8,BF16
283,0,2,6127616,send_recv,2,8,BF16
284,0,2,6160384,send_recv,2,8,BF16
285,0,2,6193152,send_recv,2,8,BF16
286,0,2,6225920,send_recv,2,8,BF16
287,0,2,6258688,send_recv,2,8,BF16
288,0,2,6291456,send_recv,2,8,BF16
289,0,2,6324224,send_recv,2,8,BF16
290,0,2,6356992,send_recv,2,8,BF16
291,0,2,6389760,send_recv,2,8,BF16
292,0,2,6422528,send_recv,2,8,BF16
293,0,2,6455296,send_recv,2,8,BF16
294,0,2,6488064,send_recv,2,8,BF16
295,0,2,6520832,send_recv,2,8,BF16
296,0,2,6553600,send_recv,2,8,BF16
297,0,2,6586368,send_recv,2,8,BF16
298,0,2,6619136,send_recv,2,8,BF16
299,0,2,6651904,send_recv,2,8,BF16
300,0,2,6684672,send_recv,2,8,BF16
301,0,2,6717440,send_recv,2,8,BF16
302,0,2,6750208,send_recv,2,8,BF16
303,0,2,6782976,send_recv,2,8,BF16
304,0,2,6815744,send_recv,2,8,BF16
305,0,2,6848512,send_recv,2,8,BF16
306,0,2,6881280,send_recv,2,8,BF16
307,0,2,6914048,send_recv,2,8,BF16
308,0,2,6946816,send_recv,2,8,BF16
309,0,2,6979584,send_recv,2,8,BF16
310,0,2,7012352,send_recv,2,8,BF16
311,0,2,7045120,send_recv,2,8,BF16
312,0,2,7077888,send_recv,2,8,BF16
313,0,2,7110656,send_recv,2,8,BF16
314,0,2,7143424,send_recv,2,8,BF16
315,0,2,7176192,send_recv,2,8,BF16
316,0,2,7208960,send_recv,2,8,BF16
317,0,2,7241728,send_recv,2,8,BF16
318,0,2,7274496,send_recv,2,8,BF16
319,0,2,7307264,send_recv,2,8,BF16
320,0,2,7340032,send_recv,2,8,BF16
321,0,2,7372800,send_recv,2,8,BF16
322,0,2,7405568,send_recv,2,8,BF16
323,0,2,7438336,send_recv,2,8,BF16
324,0,2,7471104,send_recv,2,8,BF16
325,0,2,7503872,send_recv,2,8,BF16
326,0,2,7536640,send_recv,2,8,BF16
327,0,2,7569408,send_recv,2,8,BF16
328,0,2,7602176,send_recv,2,8,BF16
329,0,2,7634944,send_recv,2,8,BF16
330,0,2,7667712,send_recv,2,8,BF16
331,0,2,7700480,send_recv,2,8,BF16
332,0,2,7733248,send_recv,2,8,BF16
333,0,2,7766016,send_recv,2,8,BF16
334,0,2,7798784,send_recv,2,8,BF16
335,0,2,7831552,send_recv,2,8,BF16
336,0,2,7864320,send_recv,2,8,BF16
337,0,2,7897088,send_recv,2,8,BF16
338,0,2,7929856,send_recv,2,8,BF16
339,0,2,7962624,send_recv,2,8,BF16
340,0,2,7995392,send_recv,2,8,BF16
341,0,2,8028160,send_recv,2,8,BF16
342,0,2,8060928,send_recv,2,8,BF16
343,0,2,8093696,send_recv,2,8,BF16
344,0,2,8126464,send_recv,2,8,BF16
345,0,2,8159232,send_recv,2,8,BF16
346,0,2,8192000,send_recv,2,8,BF16
347,0,2,8224768,send_recv,2,8,BF16
348,0,2,8257536,send_recv,2,8,BF16
349,0,2,8290304,send_recv,2,8,BF16
350,0,2,8323072,send_recv,2,8,BF16
351,0,2,8355840,send_recv,2,8,BF16
352,0,2,8388608,send_recv,2,8,BF16
353,0,2,8421376,send_recv,2,8,BF16
354,0,2,8454144,send_recv,2,8,BF16
355,0,2,8486912,send_recv,2,8,BF16
356,0,2,8519680,send_recv,2,8,BF16
357,0,2,8552448,send_recv,2,8,BF16
358,0,2,8585216,send_recv,2,8,BF16
359,0,2,8617984,send_recv,2,8,BF16
360,0,2,8650752,send_recv,2,8,BF16
361,0,2,8683520,send_recv,2,8,BF16
362,0,2,8716288,send_recv,2,8,BF16
363,0,2,8749056,send_recv,2,8,BF16
364,0,2,8781824,send_recv,2,8,BF16
365,0,2,8814592,send_recv,2,8,BF16
366,0,2,8847360,send_recv,2,8,BF16
367,0,2,8880128,send_recv,2,8,BF16
368,0,2,8912896,send_recv,2,8,BF16
369,0,2,8945664,send_recv,2,8,BF16
370,0,2,8978432,send_recv,2,8,BF16
371,0,2,9011200,send_recv,2,8,BF16
372,0,2,9043968,send_recv,2,8,BF16
373,0,2,9076736,send_recv,2,8,BF16
374,0,2,9109504,send_recv,2,8,BF16
375,0,2,9142272,send_recv,2,8,BF16
376,0,2,9175040,send_recv,2,8,BF16
377,0,2,9207808,send_recv,2,8,BF16
378,0,2,9240576,send_recv,2,8,BF16
379,0,2,9273344,send_recv,2,8,BF16
380,0,2,9306112,send_recv,2,8,BF16
381,0,2,9338880,send_recv,2,8,BF16
382,0,2,9371648,send_recv,2,8,BF16
383,0,2,9404416,send_recv,2,8,BF16
384,0,2,9437184,send_recv,2,8,BF16
385,0,2,9469952,send_recv,2,8,BF16
386,0,2,9502720,send_recv,2,8,BF16
387,0,2,9535488,send_recv,2,8,BF16
388,0,2,9568256,send_recv,2,8,BF16
389,0,2,9601024,send_recv,2,8,BF16
390,0,2,9633792,send_recv,2,8,BF16
391,0,2,9666560,send_recv,2,8,BF16
392,0,2,9699328,send_recv,2,8,BF16
393,0,2,9732096,send_recv,2,8,BF16
394,0,2,9764864,send_recv,2,8,BF16
395,0,2,9797632,send_recv,2,8,BF16
396,0,2,9830400,send_recv,2,8,BF16
397,0,2,9863168,send_recv,2,8,BF16
398,0,2,9895936,send_recv,2,8,BF16
399,0,2,9928704,send_recv,2,8,BF16
400,0,2,9961472,send_recv,2,8,BF16
401,0,2,9994240,send_recv,2,8,BF16
402,0,2,10027008,send_recv,2,8,BF16
403,0,2,10059776,send_recv,2,8,BF16
404,0,2,10092544,send_recv,2,8,BF16
