time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.emb.count,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.input_layernorm.count,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_pre_proj.count,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_rope.count,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.attn_post_proj.count,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.post_attention_layernorm.count,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_up_proj.count,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_act.count,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.mlp_down_proj.count,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,use_qk_norm,attn_output_gate,num_tokens,num_tensor_parallel_workers,padded_n_embd,padded_n_expanded_embd,model_arch,model_architecture_profile,share_expert_dim,share_q_dim,measurement_type,profiling_precision,quant_signature
0.003039,0.003639,0.003421857142857144,0.0034790000000000003,0.00014105530347865622,21,0.028588999999999996,0.036789,0.03145295,0.031229,0.002324306874640267,20,0.052503,0.076063,0.06295295,0.062783,0.006849591597131903,20,0.004399,0.004639000000000001,0.004555000000000002,0.004599000000000001,7.031358332498797e-05,20,0.008398999999999998,0.008999,0.008723000000000002,0.008779,0.0001901157542130583,20,0.027829,0.043709000000000005,0.035839,0.037049,0.004353809825888129,20,0.010319000000000002,0.012439,0.010686999999999999,0.010619,0.0004299953488120541,20,0.003959,0.0041589999999999995,0.004061,0.004079,5.436910887627273e-05,20,0.009839,0.010398999999999999,0.01010895,0.010059,0.0001516939270373075,20,16,8,1024,3072,151936,True,True,False,110,1,1024,3072,generic,generic,,,KERNEL_ONLY,BF16,none
0.002839,0.003519,0.0032656666666666667,0.003279,0.00015483734425067867,21,0.028709,0.056869,0.035373,0.03276899999999999,0.00697161559468105,20,0.05246300000000001,0.07638299999999999,0.06031300000000002,0.05916299999999999,0.0058465973009948265,20,0.004279,0.004719,0.004511000000000001,0.0045390000000000005,0.00012237646832622702,20,0.008558999999999999,0.009919,0.008931000000000001,0.008879,0.000350565257833688,20,0.029308999999999998,0.052108999999999996,0.04017295,0.040069,0.007039893354838552,20,0.010119,0.010799,0.010430999999999998,0.010439,0.00018312837027615345,20,0.003839,0.0041589999999999995,0.003962950000000001,0.003959,6.914078029643577e-05,20,0.009759,0.010439,0.010082999999999998,0.010079000000000001,0.00017153425313913272,20,16,8,1024,3072,151936,True,True,False,105,1,1024,3072,generic,generic,,,KERNEL_ONLY,BF16,none
0.0029990000000000004,0.003599,0.003324714285714286,0.003319,0.0001248454827289443,21,0.027509,0.040069,0.031489,0.030409000000000002,0.0033750259258263477,20,0.054423,0.07542299999999999,0.061961,0.062163,0.004968935097181285,20,0.0045190000000000004,0.004919,0.004759,0.004759,9.295160030897783e-05,20,0.008319000000000002,0.008719,0.00859495,0.008599,0.00011516791002705503,20,0.029429,0.042069,0.036571000000000006,0.036669,0.003467021199819811,20,0.010039,0.011879,0.01040495,0.010398999999999999,0.00037443376917687326,20,0.003839,0.004359,0.004076999999999999,0.004079,0.00012867012085173465,20,0.009639,0.010398999999999999,0.009947,0.009919,0.00021131966306995673,20,16,8,1024,3072,151936,True,True,False,100,1,1024,3072,generic,generic,,,KERNEL_ONLY,BF16,none
0.002919,0.003279,0.0031685238095238094,0.003199,8.45422515092272e-05,21,0.028069,0.043709,0.032871,0.030689,0.005028454633383899,20,0.051383000000000005,0.07146300000000001,0.06209095,0.061903,0.005826777398142131,20,0.004439,0.004959,0.004727,0.004759,0.00012812493902437564,20,0.007918999999999999,0.008719,0.008359,0.008379,0.00024265201420964967,20,0.029508999999999997,0.055469000000000004,0.03932495,0.039509,0.006127440056622342,20,0.009799,0.013599,0.010360999999999999,0.010139,0.0008146140190298716,20,0.004279,0.004759,0.004499,0.004479,0.00014000000000000015,20,0.009399,0.009879,0.009599,0.009618999999999999,0.00014366627996854412,20,16,8,1024,3072,151936,True,True,False,95,1,1024,3072,generic,generic,,,KERNEL_ONLY,BF16,none
0.002919,0.003319,0.00313995238095238,0.003159,9.845979415862913e-05,21,0.028348999999999992,0.03990900000000001,0.03153495,0.030349,0.003134320763339325,20,0.05354299999999999,0.067783,0.06116095000000001,0.062303,0.004316263876027505,20,0.003999,0.0045590000000000006,0.004326999999999999,0.004319,0.00012432216214336065,20,0.008079000000000001,0.008679000000000001,0.008473000000000001,0.008478999999999999,0.00013698175060934196,20,0.028548999999999998,0.041309000000000005,0.036817,0.037329,0.0033656642732156176,20,0.009679,0.010879,0.010113,0.010119,0.0003549140741080858,20,0.0041589999999999995,0.004759,0.004345,0.004319,0.00013101144988129874,20,0.009119,0.009839,0.009421,0.009379,0.00018653685962833163,20,16,8,1024,3072,151936,True,True,False,90,1,1024,3072,generic,generic,,,KERNEL_ONLY,BF16,none
0.002879,0.003239,0.003058047619047619,0.003039,9.370189619999112e-05,21,0.027188999999999998,0.041068999999999994,0.031687,0.030009,0.003927084923960774,20,0.052543,0.08062299999999999,0.06468295000000002,0.063943,0.00605785391434128,20,0.003999,0.004479,0.004207000000000001,0.004239,0.00012106196760337249,20,0.007639000000000001,0.008478999999999999,0.008159,0.008159000000000001,0.00021503488089144983,20,0.028468999999999998,0.042709000000000004,0.036233,0.03820899999999999,0.004428379387541227,20,0.009719,0.010319000000000002,0.010027000000000001,0.010019,0.00017116074316267748,20,0.004319,0.004719,0.004510999999999999,0.004439,0.00012237646832622692,20,0.009239,0.009719,0.009451,0.009458999999999999,0.00017162750362339916,20,16,8,1024,3072,151936,True,True,False,85,1,1024,3072,generic,generic,,,KERNEL_ONLY,BF16,none
0.002839,0.003199,0.003058047619047619,0.003079,8.245661265490802e-05,21,0.027549,0.042829000000000006,0.032220950000000005,0.030348999999999994,0.004396034036208091,20,0.051503000000000014,0.077623,0.06299295,0.06348300000000001,0.006730471086595645,20,0.004199,0.004599000000000001,0.004377000000000001,0.004359,0.0001091604323919618,20,0.007918999999999999,0.008599,0.008281,0.008319000000000002,0.0001941030654059846,20,0.029709,0.040429,0.03657895,0.037509,0.003152641915521012,20,0.009719,0.010919,0.010172999999999998,0.010059,0.00032991514060436817,20,0.0041589999999999995,0.004719,0.004569000000000002,0.004579000000000001,0.00014021412197064896,20,0.009359000000000001,0.009759,0.009564999999999997,0.009519,0.00013580868897091977,20,16,8,1024,3072,151936,True,True,False,80,1,1024,3072,generic,generic,,,KERNEL_ONLY,BF16,none
0.002759,0.003079,0.0029361428571428577,0.0029590000000000003,6.936053888012627e-05,21,0.026829000000000006,0.043069,0.0323909,0.031429000000000006,0.004238140215943781,20,0.051703,0.072983,0.06169295,0.063003,0.005727736991823209,20,0.003719,0.004319,0.0040409999999999995,0.004079,0.00018175808097578485,20,0.008039,0.008478999999999999,0.008279,0.008299,0.00010658330075579365,20,0.029789,0.04930899999999999,0.03961300000000001,0.038529,0.0055008712037276425,20,0.009759,0.012398999999999999,0.010357,0.010219,0.0005775084414967453,20,0.0041589999999999995,0.0045590000000000006,0.004332999999999999,0.004299,0.00013402984742213239,20,0.009119,0.009399,0.009252950000000001,0.009239,8.410379004539571e-05,20,16,8,1024,3072,151936,True,True,False,75,1,1024,3072,generic,generic,,,KERNEL_ONLY,BF16,none
0.002799,0.003159,0.0029551428571428576,0.0029590000000000003,8.891102332122389e-05,21,0.026829000000000002,0.04226900000000001,0.032576999999999995,0.031089,0.004091984359696406,20,0.054382999999999994,0.069743,0.06425895,0.065763,0.004546940031218795,20,0.0041589999999999995,0.004439,0.004266999999999999,0.004239,8.681013765684304e-05,20,0.007918999999999999,0.008319000000000002,0.008118950000000002,0.008098500000000002,0.0001239356587104783,20,0.028908999999999997,0.04218900000000001,0.037335,0.038709,0.0036016057529940737,20,0.009679,0.010239000000000002,0.009939,0.009939,0.0001382750881395491,20,0.004119,0.0045190000000000004,0.0043029999999999995,0.004319,0.00010150862032359635,20,0.008999,0.009799,0.009283000000000001,0.009279,0.00020703622871372045,20,16,8,1024,3072,151936,True,True,False,70,1,1024,3072,generic,generic,,,KERNEL_ONLY,BF16,none
0.002799,0.003079,0.0029018571428571435,0.002879,7.666518779999291e-05,21,0.027509,0.042149,0.03397100000000001,0.031129,0.004610535326835703,20,0.052743,0.081423,0.06269495,0.06326300000000001,0.007293472920872471,20,0.003839,0.009279,0.004337,0.004099,0.001139436702937026,20,0.007879,0.008319000000000002,0.008079000000000001,0.008119,0.0001277497553813711,20,0.029309000000000005,0.04518899999999999,0.036173000000000004,0.036329,0.004594316488880581,20,0.009639,0.011759,0.009995,0.009859,0.0005471233864495282,20,0.003919,0.004399,0.004130999999999999,0.004119,0.00011530828244319654,20,0.008799,0.009359000000000001,0.009133,0.009199,0.00016359706598836085,20,16,8,1024,3072,151936,True,True,False,65,1,1024,3072,generic,generic,,,KERNEL_ONLY,BF16,none
0.002839,0.003079,0.002939952380952381,0.0029590000000000003,5.326526268232223e-05,21,0.029389,0.035428999999999995,0.030773000000000002,0.030509,0.0013762209124991503,20,0.050302999999999994,0.068463,0.057577,0.05756299999999999,0.004413076477923309,20,0.004359,0.004799,0.004585,0.004579000000000001,0.0001097451593465516,20,0.006439,0.007079,0.006763,0.006799,0.00015793669617919682,20,0.028589,0.038909,0.03351295,0.033969,0.003625944352510113,20,0.008599,0.008999,0.008781,0.008759000000000001,0.00011417530380953682,20,0.004119,0.0045590000000000006,0.004267,0.004259,9.641576634555179e-05,20,0.007679,0.008199,0.007936950000000002,0.007918999999999999,0.0001493514228254957,20,16,8,1024,3072,151936,True,True,False,60,1,1024,3072,generic,generic,,,KERNEL_ONLY,BF16,none
0.002839,0.003079,0.0029742380952380953,0.0029990000000000004,6.701947461241595e-05,21,0.028909000000000004,0.033829,0.031251,0.031029000000000004,0.0012937681399694452,20,0.05062300000000001,0.06790299999999999,0.05641099999999999,0.05498299999999999,0.004760556270017193,20,0.003799,0.004279,0.004051000000000001,0.004099,0.00013029197979921858,20,0.006479,0.006919,0.0067150000000000005,0.006699,0.00013078226179417425,20,0.028069,0.037269,0.033135000000000005,0.033829,0.0024174126664680148,20,0.008558999999999999,0.008959,0.008737000000000002,0.008759,0.00011830469136936232,20,0.003879,0.004399,0.004039,0.004039,0.00011661903789690606,20,0.007399,0.007879,0.007659000000000001,0.007679,0.00015569200364822856,20,16,8,1024,3072,151936,True,True,False,55,1,1024,3072,generic,generic,,,KERNEL_ONLY,BF16,none
0.002799,0.0029990000000000004,0.0028980476190476195,0.002879,6.124927691738501e-05,21,0.027869,0.033669,0.030252999999999995,0.030009,0.001260818781585997,20,0.051183000000000006,0.06870300000000001,0.057420950000000005,0.056203,0.005047484110673358,20,0.003879,0.004119,0.004003,0.003999,6.916646586316247e-05,20,0.006439,0.0068390000000000005,0.00662495,0.0066385,8.603863957548366e-05,20,0.027708999999999998,0.045869,0.033257,0.033289,0.004403654845693518,20,0.008439,0.010639,0.008881,0.008739,0.0005965869592942844,20,0.003639,0.004079,0.003935,0.003959,9.911609354691097e-05,20,0.007399,0.008039,0.007660999999999999,0.007659000000000001,0.00016708081876744534,20,16,8,1024,3072,151936,True,True,False,50,1,1024,3072,generic,generic,,,KERNEL_ONLY,BF16,none
0.002919,0.003279,0.003122809523809524,0.0031190000000000002,0.00010320927378395469,21,0.027349,0.033989,0.029824949999999996,0.029269000000000003,0.002052040849374105,20,0.049503,0.070823,0.05753895,0.057243,0.006101529943178187,20,0.003799,0.004199,0.004011,0.003999,9.806120537705009e-05,20,0.006319,0.006639000000000001,0.006520999999999999,0.006559000000000001,9.836666101886376e-05,20,0.027749000000000003,0.039148999999999996,0.033319,0.033029,0.003851376377348751,20,0.008478999999999999,0.009079,0.008761000000000001,0.008759,0.00016023732399163447,20,0.003639,0.003999,0.003828949999999999,0.0038185,9.45465361607711e-05,20,0.007279,0.007719,0.007526999999999999,0.0075190000000000005,0.00015263027222671137,20,16,8,1024,3072,151936,True,True,False,45,1,1024,3072,generic,generic,,,KERNEL_ONLY,BF16,none
0.002759,0.003039,0.0028713809523809525,0.002879,7.26311465330958e-05,21,0.027549,0.038949,0.031124950000000002,0.030108999999999997,0.0034171288602421763,20,0.04894300000000001,0.067583,0.058213,0.059543,0.005741844651329394,20,0.004079,0.004279,0.00418095,0.0041789999999999996,6.123926436527453e-05,20,0.006319,0.006599000000000001,0.006475,0.006479,6.916646586316251e-05,20,0.028869,0.040509,0.035092950000000005,0.03598899999999999,0.003660677867212575,20,0.008519,0.009039,0.008767,0.008799,0.00015419468213917126,20,0.003719,0.003999,0.003891,0.003919,9.042123644365848e-05,20,0.007239,0.007839,0.00751095,0.007479,0.00017638380736337468,20,16,8,1024,3072,151936,True,True,False,40,1,1024,3072,generic,generic,,,KERNEL_ONLY,BF16,none
0.002199,0.003399,0.0030942380952380956,0.0031190000000000002,0.00022270242899907077,21,0.028149,0.035989,0.030963000000000008,0.030589000000000005,0.0019298196806955825,20,0.051463,0.06822300000000002,0.05815095,0.056923,0.00533887861329512,20,0.003879,0.0041589999999999995,0.004047,0.004079,7.547184905645285e-05,20,0.006439,0.006599000000000001,0.006509000000000001,0.0065190000000000005,3.974921382870369e-05,20,0.02898899999999999,0.05122899999999999,0.038505,0.037729,0.006312373879928215,20,0.007399,0.011399,0.008535000000000001,0.008439,0.000710199971838918,20,0.003519,0.004279,0.004061,0.004099,0.00016172816699635222,20,0.006599000000000001,0.007799,0.007433,0.007479,0.00026781336785156946,20,16,8,1024,3072,151936,True,True,False,35,1,1024,3072,generic,generic,,,KERNEL_ONLY,BF16,none
0.002919,0.003239,0.0030504285714285716,0.003039,9.73107792338651e-05,21,0.027029000000000004,0.042309000000000006,0.032571,0.030229,0.004415218680880938,20,0.044383000000000006,0.08514299999999998,0.06157095,0.061443000000000005,0.012200682720548877,20,0.004319,0.0045590000000000006,0.004463,0.004479,6.974238309665096e-05,20,0.0058390000000000004,0.006319,0.006121,0.006139,0.00012163880959627961,20,0.027788999999999998,0.040348999999999996,0.03629895,0.037128999999999995,0.003830553360482008,20,0.007079,0.007559000000000001,0.007325,0.007319,0.00015193419628246982,20,0.003719,0.004039,0.003882999999999999,0.003879,8.845337754998386e-05,20,0.006239,0.006559000000000001,0.006429,0.006439,9.70566844684077e-05,20,16,8,1024,3072,151936,True,True,False,32,1,1024,3072,generic,generic,,,KERNEL_ONLY,BF16,none
0.002919,0.003199,0.003054238095238095,0.003039,8.232450584752106e-05,21,0.027228999999999996,0.039589000000000006,0.031775,0.031069,0.002975588009116855,20,0.047903000000000015,0.07006299999999999,0.058477,0.059383000000000005,0.006926612736395761,20,0.004399,0.004759,0.004562999999999999,0.0045590000000000006,9.541488353501252e-05,20,0.005879,0.006319,0.0061329999999999996,0.006179,0.00012411285187280158,20,0.027189,0.042429,0.03655695000000001,0.036609,0.00393127878018082,20,0.007198,0.007759,0.00736295,0.007379,0.00012522159358513226,20,0.003759,0.004039,0.0038870000000000003,0.0038989999999999997,7.959899496852952e-05,20,0.006319,0.008719,0.006555,0.006459,0.0005022987159051871,20,16,8,1024,3072,151936,True,True,False,31,1,1024,3072,generic,generic,,,KERNEL_ONLY,BF16,none
