time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.emb.count,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.input_layernorm.count,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_pre_proj.count,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_rope.count,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.attn_post_proj.count,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.post_attention_layernorm.count,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_up_proj.count,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_act.count,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.mlp_down_proj.count,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,use_qk_norm,attn_output_gate,num_tokens,num_tensor_parallel_workers,padded_n_embd,padded_n_expanded_embd,model_arch,model_architecture_profile,share_expert_dim,share_q_dim,measurement_type,profiling_precision,quant_signature
0.0063599999994039,0.0263199992477893,0.0134609999600797,0.0142999999225139,0.0041676274310433,40.0,0.0645200014114379,0.1190799996256828,0.0723079998046159,0.0687399990856647,0.012276853369946,20.0,0.1487600058317184,0.2514800131320953,0.1614478506147861,0.155579999089241,0.0228875532474581,20.0,0.0118800001218914,0.0267200004309415,0.0158079500310122,0.0154399997554719,0.0029072160414832,20.0,0.0180399995297193,0.0311200004070997,0.0194820000790059,0.0188600001856684,0.0027121497898418,20.0,0.0587599985301494,0.0927599966526031,0.0643359493464231,0.061939999461174,0.0072281372598013,20.0,0.0371600016951561,0.0473200008273124,0.0392319504171609,0.0385999996215105,0.0023954458073524,20.0,0.0092799998819828,0.0205600000917911,0.0148299999069422,0.0149199999868869,0.0021932578483012,20.0,0.0315600000321865,0.0571999996900558,0.0344240002334117,0.0325999986380338,0.0058150204964288,20.0,16,8,1024,3072,151936,True,True,False,110,1,1024,3072,generic,generic,,,CUDA_EVENT,BF16,none
0.0077200001105666,0.0266399998217821,0.0138450000900775,0.014740000013262,0.0041592037135375,40.0,0.0636000037193298,0.1128000020980835,0.0732039999216795,0.0687999986112117,0.0133675841038087,20.0,0.1457599997520446,0.2942399978637695,0.1620639011263847,0.1535800024867057,0.0313692529507522,20.0,0.0140789998695254,0.0287999995052814,0.0172559000086039,0.0162999993190169,0.003108418075704,20.0,0.0175199992954731,0.0294400006532669,0.0200740000233054,0.0192799996584653,0.0029876353454784,20.0,0.0586000010371208,0.0767600014805793,0.0649478504434228,0.0635595023632049,0.0043091269523823,20.0,0.0343200005590915,0.048599999397993,0.039083950407803,0.0386399999260902,0.0025306945943545,20.0,0.0128399999812245,0.0190799999982118,0.01549399998039,0.0149399996735155,0.0017663193485113,20.0,0.0299999993294477,0.0721990019083023,0.0346679501235485,0.0330400001257658,0.0086845950100487,20.0,16,8,1024,3072,151936,True,True,False,105,1,1024,3072,generic,generic,,,CUDA_EVENT,BF16,none
0.0074000000022351,0.0263199992477893,0.0139999999548308,0.0148399998433887,0.0045168307288298,40.0,0.0643199980258941,0.1041200011968612,0.0719119999557733,0.0686799995601177,0.0104970369230776,20.0,0.1471199989318847,0.2766000032424927,0.1606118999421596,0.1528000012040138,0.0280300373066022,20.0,0.0111999996006488,0.031199999153614,0.016299949819222,0.0156399998813867,0.0037368281963419,20.0,0.0154799995943903,0.0275199990719556,0.0192639999557286,0.0189599990844726,0.002122127078929,20.0,0.0579999983310699,0.0979600027203559,0.0642879504710435,0.0623000003397464,0.0081458843103394,20.0,0.0365599989891052,0.0435199998319149,0.0384199995547533,0.0384999997913837,0.0015218146100937,20.0,0.0127600003033876,0.0197199992835521,0.0155700000468641,0.0149600002914667,0.001989607796344,20.0,0.0275999996811151,0.0544390007853508,0.0337399002164602,0.0325599983334541,0.0050903329566652,20.0,16,8,1024,3072,151936,True,True,False,100,1,1024,3072,generic,generic,,,CUDA_EVENT,BF16,none
0.0070799998939037,0.0253199990838766,0.0137539999326691,0.0145999998785555,0.0040190897292598,40.0,0.0642800033092498,0.1208000034093856,0.0727680008858442,0.0684200003743171,0.0133289919111154,20.0,0.1452399939298629,0.2661600112915039,0.1600219510495662,0.1529599949717521,0.0264793837494027,20.0,0.0134399998933076,0.0389599986374378,0.0172179499175399,0.0158000001683831,0.0051715401003046,20.0,0.0169200003147125,0.0282000005245208,0.0194499999284744,0.0185999991372227,0.002454803618375,20.0,0.0597199983894825,0.094039998948574,0.0642059495672583,0.0622599981725215,0.0071116359780981,20.0,0.0358799993991851,0.0445600003004074,0.0381299000233411,0.037959998473525,0.0017142107329248,20.0,0.0129199996590614,0.0233600009232759,0.0156319998204708,0.0151800001040101,0.0025129935232831,20.0,0.0283199995756149,0.0620400011539459,0.0337580001913011,0.0322400014847517,0.0066469300750901,20.0,16,8,1024,3072,151936,True,True,False,95,1,1024,3072,generic,generic,,,CUDA_EVENT,BF16,none
0.0070799998939037,0.0343200005590915,0.0144509749952703,0.0146599998697638,0.0051873059732715,40.0,0.0647199973464012,0.120399996638298,0.0734839495271444,0.0696800015866756,0.014495164181613,20.0,0.1472399979829788,0.2532800137996673,0.1587939508259296,0.1514800041913986,0.0231810617857469,20.0,0.0134399998933076,0.0261199995875358,0.016537999920547,0.0159999998286366,0.0026248191394033,20.0,0.0139600001275539,0.0277200005948543,0.0189859498292207,0.0184399997815489,0.0024696904391232,20.0,0.0588000006973743,0.0989999994635582,0.0647639499977231,0.0632000006735324,0.0081423338302072,20.0,0.0367200002074241,0.0436399988830089,0.0385220000520348,0.0380799993872642,0.0015882807136559,20.0,0.013039999641478,0.0192799996584653,0.015213899873197,0.014740000013262,0.0016431635841708,20.0,0.030519999563694,0.0567199997603893,0.0336779998615384,0.0319600012153387,0.0056420205393595,20.0,16,8,1024,3072,151936,True,True,False,90,1,1024,3072,generic,generic,,,CUDA_EVENT,BF16,none
0.009239999577403,0.0252400003373622,0.013776974985376,0.0145799997262656,0.0036985721074715,40.0,0.0648399963974952,0.134319007396698,0.0728079497814178,0.0680800005793571,0.0155500658005724,20.0,0.1466400027275085,0.2626000046730041,0.1615019515156746,0.1521600037813186,0.0260604486030648,20.0,0.0087999999523162,0.0270799994468688,0.016407949803397,0.0154800000600516,0.0035996972498585,20.0,0.0162000004202127,0.0294400006532669,0.0189439998939633,0.0185399996116757,0.0025349210506483,20.0,0.0599999986588954,0.1007599979639053,0.0648460000753402,0.0623800009489059,0.0085379549283621,20.0,0.0366399995982646,0.0429200008511543,0.0383959496393799,0.0379600003361702,0.0017647560809401,20.0,0.0096800001338124,0.0178800001740455,0.0145760000683367,0.0149799999780952,0.0020800539198165,20.0,0.0293600000441074,0.0573199987411499,0.0330359499901533,0.0317195001989603,0.0057141739785108,20.0,16,8,1024,3072,151936,True,True,False,85,1,1024,3072,generic,generic,,,CUDA_EVENT,BF16,none
0.0064400001429021,0.0271600000560283,0.0138880000333301,0.0147000001743435,0.0040101790081335,40.0,0.0644799992442131,0.1260000020265579,0.0731278501451015,0.0680599994957447,0.0148208645945871,20.0,0.1448000073432922,0.2708800137042999,0.1596879504621028,0.1526800021529197,0.0268396229851935,20.0,0.0111999996006488,0.0287999995052814,0.0159099999349564,0.0155400000512599,0.0033699821486887,20.0,0.0137599995359778,0.0320799984037876,0.0189779998268932,0.0180999999865889,0.0039481735664287,20.0,0.0602400004863739,0.0939600020647049,0.0640620004385709,0.0620200000703334,0.0070878207666006,20.0,0.0352800004184246,0.0806000009179115,0.0396879496052861,0.0373799987137317,0.0094578555047251,20.0,0.0130799999460577,0.0247600004076957,0.0154419501312077,0.014400000218302,0.0027675225452979,20.0,0.0306000001728534,0.0531600005924701,0.033377999998629,0.0321200005710125,0.0047600585175159,20.0,16,8,1024,3072,151936,True,True,False,80,1,1024,3072,generic,generic,,,CUDA_EVENT,BF16,none
0.00827999971807,0.0329199992120265,0.0143239749362692,0.0145999998785555,0.0049585446594821,40.0,0.0626000016927719,0.1097600013017654,0.07150200009346,0.0683600008487701,0.0108704112092095,20.0,0.1458400040864944,0.2755599915981293,0.1598379492759704,0.151199996471405,0.0291151374803002,20.0,0.0114799998700618,0.0270000007003545,0.0158859999384731,0.0155599997378885,0.0027917386771724,20.0,0.0160000007599592,0.0268799997866153,0.0186260000802576,0.0180999999865889,0.0020196345127374,20.0,0.0584000013768672,0.0925600007176399,0.0640959503129124,0.0619400013238191,0.0073653802597314,20.0,0.0358400009572505,0.0520399995148181,0.0388880001381039,0.0377600006759166,0.0037059861772072,20.0,0.00827999971807,0.018640000373125,0.0151020000688731,0.0150199998170137,0.0021862288538071,20.0,0.0309599991887807,0.0728399977087974,0.0338858995586633,0.0316794998943805,0.0089601005411076,20.0,16,8,1024,3072,151936,True,True,False,75,1,1024,3072,generic,generic,,,CUDA_EVENT,BF16,none
0.0066800001077353,0.0304799992591142,0.0136740001034922,0.0140999997965991,0.0046380301397366,40.0,0.0633200034499168,0.1192800030112266,0.0720460001379251,0.0678200013935566,0.0138790336290462,20.0,0.1451999992132187,0.2886799871921539,0.1596018984913826,0.1495800018310547,0.0313974043927097,20.0,0.0135599998757243,0.0272000003606081,0.0164119999855756,0.0154999997466802,0.0028906774554111,20.0,0.01655999943614,0.0261599998921155,0.0187699497677385,0.0182599993422627,0.0020967493269717,20.0,0.0600400008261203,0.1036000028252601,0.0645979499444365,0.0625,0.0091675208649475,20.0,0.0363599993288517,0.0447200015187263,0.0384618999436497,0.0377600006759166,0.002159475383928,20.0,0.0111199999228119,0.0184400007128715,0.0156219999305903,0.0160199999809265,0.0019637708194743,20.0,0.0285999998450279,0.0717189982533454,0.0336899502202868,0.0317200012505054,0.0088409325951979,20.0,16,8,1024,3072,151936,True,True,False,70,1,1024,3072,generic,generic,,,CUDA_EVENT,BF16,none
0.0094400001689791,0.0279600005596876,0.0139659999869763,0.0148200001567602,0.0041162657274368,40.0,0.0641999989748001,0.1176400035619735,0.0725739501416683,0.0693195015192031,0.0119957502274729,20.0,0.146599993109703,0.2665599882602691,0.1610077992081642,0.1530395001173019,0.0264799207623274,20.0,0.0117199998348951,0.0266399998217821,0.0155659997835755,0.0154800000600516,0.002901924134805,20.0,0.0175999999046325,0.0271199997514486,0.0190499501302838,0.0183995002880692,0.0022700221529612,20.0,0.0590000003576278,0.1014799997210502,0.064491950161755,0.0623599998652935,0.0087648082406019,20.0,0.0363200008869171,0.0449599996209144,0.0382439997047185,0.0374399982392787,0.0019533725526496,20.0,0.011040000244975,0.0189599990844726,0.0149699499830603,0.014740000013262,0.0019617830337367,20.0,0.0275999996811151,0.0560799986124038,0.0326559999026358,0.0316599998623132,0.005503255460797,20.0,16,8,1024,3072,151936,True,True,False,65,1,1024,3072,generic,generic,,,CUDA_EVENT,BF16,none
