time_stats.attn_input_reshape.min,time_stats.attn_input_reshape.max,time_stats.attn_input_reshape.mean,time_stats.attn_input_reshape.median,time_stats.attn_input_reshape.std,time_stats.attn_input_reshape.count,time_stats.attn_kv_cache_save.min,time_stats.attn_kv_cache_save.max,time_stats.attn_kv_cache_save.mean,time_stats.attn_kv_cache_save.median,time_stats.attn_kv_cache_save.std,time_stats.attn_kv_cache_save.count,time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_prefill.count,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,time_stats.attn_decode.count,time_stats.attn_output_reshape.min,time_stats.attn_output_reshape.max,time_stats.attn_output_reshape.mean,time_stats.attn_output_reshape.median,time_stats.attn_output_reshape.std,time_stats.attn_output_reshape.count,n_embd,n_q_head,n_kv_head,block_size,num_tensor_parallel_workers,max_model_len,attention_backend,prefill_seq_lens,prefill_kv_cache_sizes,decode_kv_cache_sizes,num_prefill_seqs,num_decode_seqs,decode_batch_size,total_batch_size,total_prefill_tokens,total_decode_tokens,total_tokens,decode_avg_kv_cache_size,batch_composition_ratio,mode,is_true_mixed_batch,is_mixed_batch,is_prefill,batch_size,prefill_chunk_size,kv_cache_size,is_chunked_prefill_sample,chunk_start_token,chunk_end_token,profiling_precision,measurement_type,model_arch,model_architecture_profile,quant_signature
0.004360000137239695,0.009600000455975533,0.00544800003990531,0.00443999981507659,0.00207621214153907,5,0.013079999946057796,0.05180000141263008,0.020968000404536724,0.01336000021547079,0.015416716626981523,5,0.2825610041618347,0.402521014213562,0.32100080251693724,0.3171209990978241,0.043629405754187,5,0.03003999963402748,0.03084000013768673,0.030296000093221663,0.03020000085234642,0.0002801142993780223,5,0.004399999976158142,0.00443999981507659,0.004415999911725521,0.004399999976158142,1.95958390287433e-05,5,2880,64,8,16,4,16384,TORCH_SDPA,[1024],[0],[128],1,1,1,2,1024,1,1025,128,0.5,true_mixed,True,False,True,2,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
0.004399999976158142,0.006200000178068876,0.004816200025379658,0.004519999958574772,0.0006934737715075912,5,0.013159999623894691,0.03807999938726425,0.01848799977451563,0.013439999893307686,0.009808189035004933,5,0.2735610008239746,0.38231998682022095,0.3041923999786377,0.27428001165390015,0.04249254992829596,5,0.055399999022483826,0.060839999467134476,0.05673619955778122,0.05584000051021576,0.0020583550863897365,5,0.004399999976158142,0.004519999958574772,0.004447999969124794,0.00443999981507659,4.664763494375637e-05,5,2880,64,8,16,4,16384,TORCH_SDPA,[1024],[0],"[1024, 1024]",1,2,2,3,1024,2,1026,1024,0.3333333333333333,true_mixed,True,False,True,3,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
0.004399999976158142,0.0054410002194345,0.00463220002129674,0.00443999981507659,0.00040548667345865607,5,0.013120000250637531,0.08340000361204147,0.027280000597238542,0.013159999623894691,0.028060461945484946,5,0.27224001288414,0.37727999687194824,0.2944480061531067,0.2734000086784363,0.04143395152686399,5,0.15160100162029266,0.15228000283241272,0.15188080072402954,0.1518010050058365,0.00023013138165668356,5,0.004399999976158142,0.004519999958574772,0.004439999908208847,0.00443999981507659,4.381779817994027e-05,5,2880,64,8,16,4,16384,TORCH_SDPA,[1024],[0],"[4096, 4096, 4096, 4096]",1,4,4,5,1024,4,1028,4096,0.2,true_mixed,True,False,True,5,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
0.004399999976158142,0.005799999926239252,0.004735999926924706,0.004480000119656324,0.0005346250982795202,5,0.012919999659061432,0.09988000243902206,0.030520000495016575,0.013120000250637531,0.0346806330308812,5,0.28600001335144043,0.37852099537849426,0.3179765999317169,0.3017610013484955,0.03280275367792502,5,0.032040998339653015,0.03723999857902527,0.033280199766159056,0.03240000084042549,0.001984777559754236,5,0.004399999976158142,0.005160000175237656,0.004592000041157007,0.004480000119656324,0.00028554516659751725,5,2880,64,8,16,4,16384,TORCH_SDPA,[1024],[0],"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",1,16,16,17,1024,16,1040,128,0.058823529411764705,true_mixed,True,False,True,17,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
0.00443999981507659,0.0055599999614059925,0.004687999933958053,0.004480000119656324,0.00043700802744983615,5,0.01360000018030405,0.06400000303983688,0.023776000551879405,0.013799999840557575,0.020112144441138374,5,0.2726399898529053,0.41440099477767944,0.30236839652061465,0.27487999200820923,0.0560344136732556,5,0.07912100106477737,0.08179999887943268,0.0801364004611969,0.07983999699354172,0.0008944105840655479,5,0.004399999976158142,0.004519999958574772,0.0044559999369084835,0.00443999981507659,4.079219274941178e-05,5,2880,64,8,16,4,16384,TORCH_SDPA,[1024],[0],"[1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024]",1,24,24,25,1024,24,1048,1024,0.04,true_mixed,True,False,True,25,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
0.004559999797493219,0.009720000438392162,0.0056719999760389325,0.004679999779909849,0.0020247115701772394,5,0.013120000250637531,0.024399999529123306,0.016440000012516977,0.01360000018030405,0.0043593758906526996,5,0.27476099133491516,0.38016098737716675,0.3017369985580444,0.28324100375175476,0.03979605566809899,5,0.03003999963402748,0.030559999868273735,0.030359999835491182,0.030400000512599945,0.00017888546752205692,5,0.004480000119656324,0.004999999888241291,0.00470399996265769,0.004679999779909849,0.00016894963809016247,5,2880,64,8,16,4,16384,TORCH_SDPA,[1024],[0],"[128, 128]",1,2,2,3,1024,2,1026,128,0.3333333333333333,true_mixed,True,False,True,3,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
0.004399999976158142,0.00559999980032444,0.004679999966174364,0.004480000119656324,0.00046095545098993787,5,0.01360000018030405,0.058159999549388885,0.023487999849021435,0.014039999805390835,0.01740292187362015,5,0.26808100938796997,0.4265210032463074,0.30124880075454713,0.27004098892211914,0.06266000830463332,5,0.3670009970664978,0.3728010058403015,0.36952059864997866,0.368600994348526,0.002041945078127769,5,0.004360000137239695,0.004519999958574772,0.004416200052946806,0.004399999976158142,5.420105337472375e-05,5,2880,64,8,16,4,16384,TORCH_SDPA,[1024],[0],"[4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096]",1,32,32,33,1024,32,1056,4096,0.030303030303030304,true_mixed,True,False,True,33,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
0.00431999983265996,0.005119999870657921,0.0045599998906254765,0.00443999981507659,0.0002873325567300522,5,0.014000000432133675,0.02304000034928322,0.01591200027614832,0.014159999787807465,0.0035664571002702273,5,0.27696099877357483,0.3606800138950348,0.3136724054813385,0.2958810031414032,0.033453507273942445,5,0.044119998812675476,0.04820000007748604,0.04513619989156723,0.04447999969124794,0.001537622261374077,5,0.004399999976158142,0.006000000052154064,0.004776000045239925,0.004480000119656324,0.0006132405767949277,5,2880,64,8,16,4,16384,TORCH_SDPA,[1024],[0],"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",1,64,64,65,1024,64,1088,128,0.015384615384615385,true_mixed,True,False,True,65,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
0.004399999976158142,0.004639999940991402,0.004519999865442515,0.004559999797493219,8.763559635978157e-05,5,0.012959999963641167,0.024480000138282776,0.015407999977469444,0.013120000250637531,0.004538926825979887,5,0.2747209966182709,0.3619610071182251,0.29507279992103574,0.2794010043144226,0.03363856265314327,5,0.05623999983072281,0.059560999274253845,0.0571043998003006,0.056561000645160675,0.0012403339055354534,5,0.004480000119656324,0.004879999905824661,0.004624000005424023,0.004600000102072954,0.00013994278770262816,5,2880,64,8,16,4,16384,TORCH_SDPA,[1024],[0],"[1024, 1024, 1024, 1024]",1,4,4,5,1024,4,1028,1024,0.2,true_mixed,True,False,True,5,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
0.004559999797493219,0.009159999899566174,0.005671999882906675,0.0047599999234080315,0.0017598909135619631,5,0.013159999623894691,0.02435999922454357,0.015575999766588211,0.013399999588727951,0.004394221394432712,5,0.27212101221084595,0.36124101281166077,0.2916490018367767,0.2752009928226471,0.034815187276949815,5,0.1422400027513504,0.1430409997701645,0.14256020188331603,0.1424800008535385,0.0002668921869390207,5,0.004600000102072954,0.004720000084489584,0.0046639999374747275,0.004679999779909849,4.079211969054e-05,5,2880,64,8,16,4,16384,TORCH_SDPA,[1024],[0],[4096],1,1,1,2,1024,1,1025,4096,0.5,true_mixed,True,False,True,2,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
