time_stats.attn_input_reshape.min,time_stats.attn_input_reshape.max,time_stats.attn_input_reshape.mean,time_stats.attn_input_reshape.median,time_stats.attn_input_reshape.std,time_stats.attn_input_reshape.count,time_stats.attn_kv_cache_save.min,time_stats.attn_kv_cache_save.max,time_stats.attn_kv_cache_save.mean,time_stats.attn_kv_cache_save.median,time_stats.attn_kv_cache_save.std,time_stats.attn_kv_cache_save.count,time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_prefill.count,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,time_stats.attn_decode.count,time_stats.attn_output_reshape.min,time_stats.attn_output_reshape.max,time_stats.attn_output_reshape.mean,time_stats.attn_output_reshape.median,time_stats.attn_output_reshape.std,time_stats.attn_output_reshape.count,n_embd,n_q_head,n_kv_head,block_size,num_tensor_parallel_workers,max_model_len,attention_backend,prefill_seq_lens,prefill_kv_cache_sizes,decode_kv_cache_sizes,num_prefill_seqs,num_decode_seqs,decode_batch_size,total_batch_size,total_prefill_tokens,total_decode_tokens,total_tokens,decode_avg_kv_cache_size,batch_composition_ratio,mode,is_true_mixed_batch,is_mixed_batch,is_prefill,batch_size,prefill_chunk_size,kv_cache_size,is_chunked_prefill_sample,chunk_start_token,chunk_end_token,profiling_precision,measurement_type,model_arch,model_architecture_profile,quant_signature
0.004403000231832266,0.012329000048339367,0.006220600102096796,0.004523999989032745,0.0030718205744841463,5,0.01889299973845482,0.03274400159716606,0.0220880001783371,0.019373999908566475,0.005347438245773393,5,0.9171040058135986,1.0420340299606323,0.9438996076583862,0.9201470017433167,0.04908427428042043,5,0.033743999898433685,0.035346001386642456,0.034488999843597413,0.034664999693632126,0.0005914599339670728,5,0.004443000070750713,0.0046430001966655254,0.004555200133472681,0.004563000053167343,6.895914533233037e-05,5,2880,64,8,1,1,16384,TORCH_SDPA,[1024],[0],"[128, 128]",1,2,2,3,1024,2,1026,128,0.3333333333333333,true_mixed,True,False,True,3,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
0.004443000070750713,0.008365999907255173,0.005259600002318621,0.004482999909669161,0.0015534059658194438,5,0.01885399967432022,0.025978000834584236,0.020534800365567207,0.019214000552892685,0.0027353222614780706,5,0.9063770174980164,0.9814320206642151,0.928017008304596,0.9157440066337585,0.02714719062845545,5,0.282164990901947,0.2860870063304901,0.2838297963142395,0.2830849885940552,0.0015650699619538617,5,0.004443000070750713,0.004563999827951193,0.004499400034546852,0.004484000150114298,4.102969227912369e-05,5,2880,64,8,1,1,16384,TORCH_SDPA,[1024],[0],[8192],1,1,1,2,1024,1,1025,8192,0.5,true_mixed,True,False,True,2,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
0.004403000231832266,0.004563999827951193,0.004475400038063526,0.004482999909669161,5.342870495911729e-05,5,0.01893400028347969,0.028741000220179558,0.021359600126743317,0.019694000482559204,0.003704591066680337,5,0.9123010039329529,0.975866973400116,0.9284726023674011,0.9155830144882202,0.023977627964874584,5,0.0709720030426979,0.07921700179576874,0.07366960197687149,0.07265300303697586,0.002872784970240734,5,0.004482999909669161,0.004563000053167343,0.004506999999284745,0.004482999909669161,3.2000080682464336e-05,5,2880,64,8,1,1,16384,TORCH_SDPA,[1024],[0],"[1024, 1024, 1024, 1024]",1,4,4,5,1024,4,1028,1024,0.2,true_mixed,True,False,True,5,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
0.004443000070750713,0.007284999825060368,0.0050594000145792965,0.004523000214248896,0.0011135185813977205,5,0.01885399967432022,0.12721200287342072,0.040741600841283795,0.019133999943733215,0.04323571448487027,5,0.9219480156898499,1.0027669668197632,0.9410261869430542,0.9257509708404541,0.031093208950400304,5,0.051516998559236526,0.05239799991250038,0.052029799669981,0.05219800025224686,0.00033535276867316936,5,0.004443999845534563,0.006645000074058771,0.004971999954432249,0.004602999892085791,0.0008408284549506521,5,2880,64,8,1,1,16384,TORCH_SDPA,[1024],[0],"[512, 512, 512, 512]",1,4,4,5,1024,4,1028,512,0.2,true_mixed,True,False,True,5,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
0.004403000231832266,0.004563999827951193,0.004499199986457825,0.004482999909669161,6.008118796368724e-05,5,0.01941400021314621,0.056800998747348785,0.02804419957101345,0.020013999193906784,0.014494324719860521,5,0.9083790183067322,1.0228220224380493,0.933933413028717,0.9117010235786438,0.04454277292092891,5,0.38624000549316406,0.39460599422454834,0.38989879488945006,0.3898029923439026,0.00284641486274218,5,0.004443999845534563,0.004604000132530928,0.004531399998813868,0.004563000053167343,5.873544365795104e-05,5,2880,64,8,1,1,16384,TORCH_SDPA,[1024],[0],"[4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096]",1,8,8,9,1024,8,1032,4096,0.1111111111111111,true_mixed,True,False,True,9,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
0.004484000150114298,0.005803999956697226,0.0047796000726521015,0.004523999989032745,0.0005128089108343544,5,0.019293999299407005,0.036906998604536057,0.023065199330449104,0.01961500011384487,0.006924346605169158,5,0.9119160175323486,1.0646690130233765,0.9450442075729371,0.915477991104126,0.05984749151026704,5,0.21648100018501282,0.22004300355911255,0.21831400096416473,0.21856200695037842,0.0012518607897255886,5,0.004443000070750713,0.004563000053167343,0.0045230001211166385,0.004523000214248896,4.381779817994027e-05,5,2880,64,8,1,1,16384,TORCH_SDPA,[1024],[0],"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",1,8,8,9,1024,8,1032,2048,0.1111111111111111,true_mixed,True,False,True,9,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
0.004403000231832266,0.004563000053167343,0.00445900009945035,0.004443000070750713,5.986643889284003e-05,5,0.01965400017797947,0.04543299973011017,0.024969999864697456,0.019895000383257866,0.010232313862582523,5,0.9149829745292664,1.079422950744629,0.9520021796226501,0.92050701379776,0.06379376213502033,5,0.054919999092817307,0.05636100098490715,0.05573640018701553,0.05567999929189682,0.00048741364788384,5,0.004443000070750713,0.0046430001966655254,0.004507400095462799,0.004484000150114298,7.39530438434049e-05,5,2880,64,8,1,1,16384,TORCH_SDPA,[1024],[0],"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",1,24,24,25,1024,24,1048,128,0.04,true_mixed,True,False,True,25,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
0.004604000132530928,0.009207000024616718,0.005564200039952993,0.004683000035583973,0.0018216394063378177,5,0.019293999299407005,0.04235199838876724,0.024105799570679664,0.01961500011384487,0.009125989872539837,5,0.919327974319458,1.0838119983673096,0.9549310088157654,0.9224110245704651,0.0644842228746148,5,0.048597000539302826,0.049796998500823975,0.049164799600839616,0.04911699891090393,0.0004870844446578479,5,0.004604000132530928,0.004683000035583973,0.004651400074362755,0.004643999971449375,2.9560747800022234e-05,5,2880,64,8,1,1,16384,TORCH_SDPA,[1024],[0],"[512, 512]",1,2,2,3,1024,2,1026,512,0.3333333333333333,true_mixed,True,False,True,3,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
0.004482999909669161,0.005843999795615673,0.004787399992346763,0.004563000053167343,0.0005294949828423628,5,0.01985500007867813,0.031543999910354614,0.02221680022776127,0.019895000383257866,0.004663694189496553,5,0.9002670049667358,1.0091880559921265,0.924885606765747,0.9045109748840332,0.042199510371119346,5,1.49822998046875,1.9293099641799927,1.587464189529419,1.4999109506607056,0.17098136421671958,5,0.004443999845534563,0.004602999892085791,0.004523399937897921,0.004523999989032745,5.628715456588875e-05,5,2880,64,8,1,1,16384,TORCH_SDPA,[1024],[0],"[8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192, 8192]",1,16,16,17,1024,16,1040,8192,0.058823529411764705,true_mixed,True,False,True,17,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
0.004482999909669161,0.004604000132530928,0.0045392000116407875,0.004523000214248896,5.449553517666247e-05,5,0.019853999838232994,0.04311100021004677,0.0246738001704216,0.020135000348091125,0.009219799699244632,5,0.9065369963645935,1.239738941192627,0.9807591915130616,0.9214680194854736,0.1296573737164544,5,0.2627899944782257,0.2682349979877472,0.26579259634017943,0.2651520073413849,0.0019800172925461823,5,0.004443000070750713,0.004604000132530928,0.004531400091946125,0.004523999989032745,5.330892356426592e-05,5,2880,64,8,1,1,16384,TORCH_SDPA,[1024],[0],"[1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024]",1,32,32,33,1024,32,1056,1024,0.030303030303030304,true_mixed,True,False,True,33,0,0,False,0,0,BF16,CUDA_EVENT,generic,generic,none
